MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1996 / 06,09,3219.3,196.7,124.0
1996 / 07,07,5926.2,974.7,453.2
1996 / 08,08,5970.2,1305.3,478.1
1996 / 09,03,3524.7,197.5,120.1
1996 / 09,09,3164.3,191.8,94.9
1996 / 10,09,3290.5,211.5,124.1
1996 / 10,07,6402.6,1264.3,481.3
1996 / 10,02,2982.5,584.7,238.0
1996 / 10,10,3307.5,57.6,55.6
1996 / 11,07,6212.0,1228.1,458.9
1997 / 01,06,3691.8,919.7,395.1
1997 / 02,02,2447.4,473.3,220.8
1997 / 03,08,6219.7,1358.3,517.0
1997 / 03,06,3431.7,715.3,290.2
1997 / 03,02,2679.7,549.6,242.5
1997 / 03,05,1262.2,257.8,98.0
1997 / 03,04,2258.3,305.9,160.0
1997 / 03,01,641.6,144.1,45.8
1997 / 04,02,2678.1,531.2,253.6
1997 / 05,11,3219.4,95.2,82.9
1997 / 06,06,3417.4,531.3,319.7
1997 / 06,08,5933.6,1223.7,580.2
1997 / 06,11,3155.6,81.5,64.3
1997 / 07,02,2502.7,0.0,269.9
1997 / 08,02,2337.6,,255.4
1997 / 08,07,5796.2,,526.9
1997 / 09,04,2310.5,,208.5
1997 / 09,05,1319.1,,100.3
1997 / 09,12,5986.2,9.1,407.6
1997 / 10,07,6263.9,11.1,611.5
1997 / 11,04,2159.9,19.7,216.1
1997 / 12,12,6358.0,126.5,439.8
1997 / 12,05,1382.0,108.9,110.6
1997 / 12,01,670.1,80.5,51.4
1998 / 01,10,3126.6,18.7,112.7
1998 / 01,05,1362.9,31.3,143.5
1998 / 02,04,2036.1,,208.3
1998 / 04,05,1306.0,,113.2
1998 / 04,06,3503.6,,396.9
1998 / 04,08,6305.9,,696.6
1998 / 05,08,6335.4,444.3,692.5
1998 / 05,03,3687.7,50.1,211.5
1998 / 06,01,708.8,182.7,73.8
1998 / 07,05,1272.8,54.1,123.5
1998 / 07,06,3409.3,181.5,411.9
1998 / 08,08,5477.5,49.5,618.8
1998 / 08,02,2273.1,,285.6
1998 / 08,09,3056.0,13.0,231.1
1998 / 09,07,6124.6,,612.0
1998 / 09,04,2249.6,,249.5
1998 / 11,08,6164.8,10.6,662.0
1998 / 11,01,679.5,,74.2
1998 / 11,10,2879.3,,114.7
1998 / 12,12,6033.8,116.9,555.5
1998 / 12,09,3371.9,55.3,227.1
1998 / 12,04,2372.9,,263.0
1999 / 01,01,711.8,,85.7
1999 / 02,11,2544.2,106.8,90.4
1999 / 04,07,6307.9,,688.7
1999 / 05,05,1292.2,,125.0
1999 / 06,02,2477.7,,309.9
1999 / 06,12,6139.7,79.4,585.0
1999 / 08,09,3322.3,,225.5
1999 / 08,04,2454.3,,253.9
1999 / 08,03,3647.8,,232.8
1999 / 09,09,3351.2,19.9,261.3
1999 / 11,05,1339.5,7.9,113.3
1999 / 11,08,6636.7,27.2,712.6
1999 / 11,10,2951.0,7.7,160.1
1999 / 12,02,2488.2,,347.5
1999 / 12,11,2920.6,,171.9
1999 / 12,09,2986.6,,265.8
1999 / 12,05,1344.6,,148.0
1999 / 12,07,6124.6,,808.9
2000 / 01,08,6064.4,,826.6
2000 / 03,12,5726.8,,718.1
2000 / 03,01,898.9,,86.3
2000 / 04,03,3432.2,,244.7
2000 / 04,01,825.9,,110.3
2000 / 04,02,2264.2,,305.7
2000 / 04,12,5339.2,,608.3
2000 / 05,07,6253.7,,710.2
2000 / 07,04,2009.3,,277.6
2000 / 08,12,6149.2,,696.6
2000 / 08,01,893.4,,85.3
2000 / 09,04,2125.9,,298.7
2000 / 11,10,2876.2,,170.0
2000 / 11,04,2156.1,,300.9
2000 / 11,09,2889.1,,259.5
2001 / 01,09,3081.1,,249.2
2001 / 02,06,3130.3,,413.9
2001 / 02,05,1209.4,,136.5
2001 / 04,05,1305.5,,131.2
2001 / 05,07,6431.0,2.6,749.4
2001 / 06,09,3230.5,6.9,288.7
2001 / 07,05,1294.0,,124.3
2001 / 10,05,1431.8,,130.1
2001 / 10,06,3787.9,16.1,456.1
2001 / 10,11,2981.6,17.1,150.6
2001 / 11,05,1381.2,,158.7
2001 / 11,01,903.6,2.4,95.6
2001 / 12,05,1403.6,,144.7
2002 / 01,03,3686.0,26.3,294.0
2002 / 01,12,6138.8,36.6,699.6
2002 / 02,08,5458.8,6.3,756.3
2002 / 03,03,3439.8,21.2,277.2
2002 / 03,12,5891.4,36.3,646.0
2002 / 03,02,2377.9,13.6,323.0
2002 / 04,10,3073.6,16.1,168.8
2002 / 04,05,1343.0,,135.8
2002 / 05,10,3141.9,11.9,192.7
2002 / 05,01,1037.3,3.2,104.7
2002 / 05,05,1435.6,,153.9
2002 / 06,04,2117.0,9.0,303.4
2002 / 06,08,6075.8,9.2,808.5
2002 / 06,02,2426.4,18.8,332.0
2002 / 06,11,3019.9,17.3,168.1
2002 / 07,10,3388.7,,
2002 / 07,11,3148.6,,
2002 / 10,08,7756.5,,
2002 / 10,02,2901.4,,
2002 / 10,06,4467.8,,
2002 / 11,05,1589.5,,
2002 / 11,09,3329.0,,
2002 / 12,12,7017.5,,
2002 / 12,01,1218.2,,
2003 / 03,07,6778.3,,
2003 / 03,02,2719.8,,
2003 / 04,04,2458.2,,
2003 / 04,02,2774.1,,
2003 / 05,01,1266.9,,
2003 / 06,09,3421.4,,
2003 / 06,03,3710.5,,
2003 / 06,05,1528.2,,
2003 / 07,10,3315.6,,
2003 / 07,04,2461.1,,
2003 / 08,12,6726.8,,
2003 / 09,11,2748.8,,
2003 / 09,03,3628.0,,
2003 / 10,02,2934.9,,
2003 / 10,06,4249.5,,
2003 / 11,04,2434.2,,
2004 / 01,10,2997.0,2.5,
2004 / 02,08,6548.5,,
2004 / 02,04,2295.6,,
2004 / 04,08,6837.5,1093.3,595.8
2004 / 04,09,3155.1,159.6,189.5
2004 / 04,02,2580.7,359.6,230.9
2004 / 05,06,3749.3,1000.6,391.3
2004 / 06,06,3968.8,983.2,408.9
2004 / 06,11,2826.2,159.4,131.1
2004 / 08,02,2408.5,551.6,252.1
2004 / 08,10,3154.3,132.0,140.2
2004 / 09,08,6837.9,1889.3,645.0
2004 / 09,02,2505.2,666.1,274.2
2004 / 09,04,2298.4,605.2,282.9
2004 / 10,10,2943.9,180.3,153.3
2004 / 11,07,6508.0,1666.9,609.6
2004 / 11,10,3191.6,136.6,118.3
2004 / 12,07,6286.2,1832.4,702.2
2005 / 01,11,2483.1,172.6,130.9
2005 / 05,08,6637.9,1625.8,648.0
2005 / 06,03,3423.2,415.8,270.3
2005 / 06,01,1242.9,356.1,126.9
2005 / 07,07,5581.6,1260.9,595.9
2005 / 07,03,3210.7,343.1,261.1
2005 / 07,10,3115.6,179.0,164.3
2005 / 09,01,1188.7,339.3,116.6
2005 / 09,05,1533.7,352.0,144.4
2005 / 10,07,6376.9,1628.5,640.7
2005 / 11,03,3187.8,338.9,229.1
2006 / 01,07,6155.0,1414.2,655.6
2006 / 01,10,2974.8,154.4,132.9
2006 / 02,02,2231.5,508.3,265.5
2006 / 03,08,6508.3,1554.1,700.9
2006 / 03,09,3040.9,264.4,216.3
2006 / 05,08,7012.1,1496.4,659.6
2006 / 05,03,3347.3,368.3,244.2
2006 / 06,07,6194.2,1407.2,648.4
2006 / 06,09,3188.8,330.9,216.2
2006 / 06,05,1529.9,319.8,148.2
2006 / 08,04,2285.3,438.5,313.0
2006 / 08,08,6188.5,1103.6,623.5
2006 / 09,05,1525.1,337.7,157.0
2006 / 10,07,6136.4,1244.1,587.6
2006 / 11,04,2319.1,526.4,304.0
2006 / 11,12,6017.6,476.9,423.9
2006 / 12,04,2235.9,541.3,323.8
2006 / 12,07,5940.6,1218.8,626.9
2007 / 01,01,1144.2,343.9,141.5
2007 / 03,11,2411.5,175.2,128.7
2007 / 05,12,6006.5,459.1,405.0
2007 / 05,04,2315.0,444.8,313.7
2007 / 05,09,3167.5,277.2,183.6
2007 / 06,05,1513.7,258.0,158.7
2007 / 07,12,5895.3,440.0,341.4
2007 / 07,09,2976.9,227.5,155.5
2007 / 07,02,2410.8,437.5,252.6
2007 / 09,05,1408.8,335.5,139.6
2007 / 09,10,2816.4,180.8,126.9
2007 / 11,12,5827.4,473.5,379.0
2007 / 11,07,5985.6,1655.3,646.7
2007 / 11,09,2919.5,299.4,183.9
2007 / 11,11,2287.3,200.8,121.4
2007 / 12,01,1170.5,442.6,167.7
2007 / 12,02,2537.9,681.4,300.3
2007 / 12,12,5754.2,483.9,362.4
2008 / 01,09,2919.1,277.9,178.8
2008 / 02,11,2052.4,178.2,120.6
2008 / 03,10,2774.2,179.3,125.3
2008 / 03,03,2982.8,326.1,242.8
2008 / 03,06,3184.2,857.8,405.6
2008 / 05,10,2907.6,214.7,149.1
2008 / 05,04,2230.4,552.4,332.9
2008 / 06,04,2109.0,472.2,282.8
2008 / 07,02,2311.2,497.5,265.1
2008 / 08,03,3014.3,327.5,240.9
2008 / 08,01,1019.6,385.9,167.3
2008 / 08,07,5101.6,1111.0,549.1
2008 / 08,02,2213.3,478.4,248.7
2008 / 09,09,2893.2,286.0,166.2
2008 / 09,11,2356.1,172.0,109.8
2008 / 09,01,1089.9,401.8,161.6
2008 / 10,08,6234.0,1652.5,746.7
2008 / 10,09,2772.3,307.4,200.4
2008 / 10,11,2271.6,185.3,133.2
2008 / 10,02,2399.8,606.9,309.8
2008 / 10,03,3107.4,405.5,285.2
2008 / 11,10,2712.7,171.4,134.1
2008 / 11,06,3116.1,803.0,408.9
2008 / 12,05,1472.0,324.4,160.0
2009 / 01,04,2079.5,539.7,384.0
2009 / 03,04,2020.5,396.7,287.0
2009 / 04,03,2903.6,336.4,293.2
2009 / 06,12,5824.4,402.6,396.2
2009 / 06,11,2396.7,170.7,121.4
2009 / 06,06,3175.4,682.2,396.9
2009 / 08,02,2146.4,452.4,279.3
2009 / 09,11,2245.8,170.9,117.7
2009 / 09,06,3082.8,728.8,401.8
2009 / 09,10,2940.7,180.6,137.8
2009 / 11,03,2883.7,309.3,236.0
2009 / 11,05,1307.8,268.5,144.9
2009 / 11,02,2234.9,483.9,283.0
2009 / 12,11,2286.0,186.2,113.1
2009 / 12,03,3060.7,404.1,296.2
2009 / 12,05,1403.2,316.1,158.8
2009 / 12,04,2169.7,532.9,342.9
2010 / 01,08,5555.9,1305.7,742.9
2010 / 01,02,2128.1,496.5,313.4
2010 / 01,01,1126.3,410.1,217.6
2010 / 01,03,2829.9,348.9,291.7
2010 / 02,06,2434.8,556.2,367.4
2010 / 03,04,2354.6,480.9,343.3
2010 / 03,03,3260.9,351.0,287.4
2010 / 04,07,5233.8,1193.3,634.9
2010 / 04,04,2094.7,486.6,347.8
2010 / 04,10,2817.1,204.3,152.8
2010 / 06,10,3149.7,180.4,142.9
2010 / 08,03,3131.2,301.8,236.6
2010 / 08,09,2699.9,231.1,154.7
2010 / 09,08,5765.5,1428.8,636.6
2010 / 10,04,2197.2,547.5,339.1
2010 / 10,09,2675.1,288.9,199.1
2010 / 12,10,2218.4,202.2,138.0
2010 / 12,08,4741.3,1316.2,617.3
2011 / 01,06,3264.7,687.5,440.7
2011 / 01,08,5962.0,1275.0,692.9
2011 / 02,04,2123.1,471.2,357.2
2011 / 03,02,2188.9,511.4,310.2
2011 / 04,09,2614.2,268.0,200.8
2011 / 04,10,2859.4,195.4,141.3
2011 / 04,05,1313.2,264.1,145.2
2011 / 04,04,2135.2,478.5,323.2
2011 / 04,06,2969.4,572.5,372.1
2011 / 05,09,2694.1,252.7,175.2
2011 / 06,02,2373.7,488.4,294.7
2011 / 07,02,2043.3,362.4,237.5
2011 / 07,06,2827.5,490.9,337.9
2011 / 08,09,2800.7,238.9,165.0
2011 / 08,08,5588.9,967.6,573.7
2011 / 10,02,2249.7,439.8,276.4
2011 / 11,08,6047.2,1141.1,634.9
2011 / 11,06,3061.3,456.9,308.8
2011 / 11,01,1234.9,315.5,165.7
2011 / 12,01,1273.4,430.2,242.9
2012 / 01,01,1226.8,320.6,199.3
2012 / 01,12,5015.9,389.1,384.4
2012 / 01,05,1312.8,230.9,166.9
2012 / 08,11,2383.0,190.5,128.3
2012 / 08,01,1212.4,381.3,203.5
2012 / 09,03,2920.6,324.5,232.8
2012 / 09,02,2040.2,454.8,246.2
2012 / 10,10,2798.2,188.5,137.0
2012 / 10,12,5088.8,362.1,328.1
2012 / 10,11,2257.6,163.3,110.6
2012 / 11,11,2332.0,169.0,140.8
2013 / 01,03,2938.0,385.4,265.1
2013 / 01,02,2100.2,519.2,316.1
2013 / 02,10,2449.0,201.4,143.7
2013 / 03,06,2777.7,467.0,368.9
2013 / 04,03,2962.6,263.5,221.6
2013 / 04,12,4951.3,370.9,347.7
2013 / 05,04,2315.9,472.9,344.8
2013 / 06,10,2881.4,202.2,151.3
2013 / 06,12,5007.2,428.1,363.1
2013 / 10,08,5832.8,1111.1,668.1
2013 / 10,12,5063.3,443.3,414.3
2013 / 11,01,1296.9,347.4,203.6
2013 / 11,09,2446.2,272.9,201.0
2013 / 12,11,2283.1,171.8,119.5
2014 / 01,11,2153.0,217.2,173.6
2014 / 02,06,2599.1,434.8,346.6
2014 / 02,11,1907.1,159.5,126.6
2014 / 02,12,4305.9,348.9,355.7
2014 / 03,09,2382.6,229.9,201.6
2014 / 03,01,1280.2,341.4,193.0
2014 / 05,06,3112.8,648.0,418.1
2014 / 06,08,5341.5,1183.4,641.5
2014 / 06,07,5134.7,1114.3,664.4
2014 / 06,09,2493.5,257.2,195.4
2014 / 06,04,2267.5,434.5,314.6
2014 / 08,03,2956.0,311.2,255.1
2014 / 08,06,2786.0,482.7,349.2
2014 / 09,10,2804.5,231.4,180.3
2014 / 09,05,1313.0,256.1,155.5
2014 / 09,06,2954.8,477.0,334.3
2014 / 09,01,1337.4,345.3,189.3
2014 / 10,02,2149.2,465.0,299.0
2014 / 10,12,5044.8,472.8,470.8
2014 / 11,07,5047.3,1095.8,643.9
2015 / 01,09,2283.2,279.3,245.4
2015 / 01,03,2836.6,319.7,280.4
2015 / 02,04,1950.6,404.5,353.7
2015 / 03,12,4906.0,424.8,438.7
2015 / 04,02,1982.9,437.1,313.1
2015 / 04,11,2131.7,210.5,185.2
2015 / 05,02,2035.4,383.6,278.8
2015 / 05,06,2884.7,507.8,399.9
2015 / 05,08,5443.5,1144.6,727.8
2015 / 05,07,5109.9,1052.1,671.2
2015 / 05,05,1292.5,248.7,150.7
2015 / 08,05,1220.4,233.5,137.8
2015 / 08,08,4665.8,985.5,639.1
2015 / 08,01,1228.3,324.3,199.1
2015 / 09,06,2849.8,551.2,356.1
2015 / 09,05,1297.9,294.1,161.9
2015 / 09,07,5078.9,1192.0,655.7
2015 / 10,07,5259.5,1307.0,757.8
2015 / 10,03,3003.2,373.9,320.6
2015 / 10,01,1389.4,422.0,257.6
2015 / 12,06,3019.2,719.3,465.3
2016 / 01,08,5092.5,1073.6,709.6
2016 / 01,11,2073.8,177.7,170.7
2016 / 02,08,4857.6,1246.7,830.3
2016 / 02,06,2647.4,532.3,405.5
2016 / 02,03,2676.6,343.0,331.9
2016 / 03,03,2894.8,338.7,334.8
2016 / 03,07,5033.0,1205.2,769.1
2016 / 05,09,2387.8,261.1,239.1
2016 / 06,04,2438.8,460.7,403.2
2016 / 06,10,2914.0,281.5,253.2
2016 / 06,11,2338.8,245.0,211.1
2016 / 07,09,2310.7,297.0,266.8
2016 / 07,06,2664.5,527.8,396.7
2016 / 07,04,2176.6,459.4,401.9
2016 / 08,11,2265.2,231.7,203.2
2016 / 09,06,2861.0,602.6,438.4
2016 / 09,04,2317.5,522.4,406.5
2016 / 09,02,1954.2,462.9,294.2
2016 / 10,05,1339.8,260.0,159.2
2016 / 11,01,1334.7,346.9,196.5
2016 / 12,10,2819.7,341.7,287.0
2016 / 12,08,5477.6,1492.5,897.9
2016 / 12,07,5116.8,1451.5,873.3
2017 / 02,10,2409.1,225.1,226.2
2017 / 04,08,5224.3,1131.3,785.8
2017 / 04,04,2224.0,431.3,369.3
2017 / 06,07,5155.2,1155.4,802.0
2017 / 06,12,5000.3,495.8,517.8
2017 / 06,03,3071.5,374.4,354.4
2017 / 06,10,2925.7,280.5,273.2
2017 / 06,09,2435.6,316.9,284.6
2017 / 07,11,2189.8,204.0,180.5
2017 / 08,01,1329.9,312.1,210.6
2017 / 08,02,1883.6,422.8,319.7
2017 / 09,06,2884.2,559.6,420.7
2017 / 09,09,2286.2,340.8,274.7
2017 / 10,05,1372.4,273.9,182.3
2017 / 11,02,2014.1,483.4,345.4
2017 / 11,05,1339.0,258.1,183.7
2017 / 12,03,2859.8,359.0,319.5
2017 / 12,08,5323.8,1336.0,846.9
2017 / 12,04,2304.8,537.5,422.5
2018 / 01,08,5355.4,1156.0,848.3
2018 / 01,06,2848.6,487.0,409.0
2018 / 01,03,2880.5,324.6,309.3
2018 / 01,07,5045.6,1110.6,820.2
2018 / 01,04,2416.8,434.9,381.2
2018 / 02,03,2634.9,300.1,297.3
2018 / 02,11,1979.8,189.1,176.6
2018 / 02,06,2535.9,470.7,379.5
2018 / 03,04,2362.9,533.1,427.4
2018 / 03,10,2708.6,266.8,253.1
2018 / 05,10,2935.6,286.4,263.4
2018 / 05,02,2152.3,488.4,349.9
2018 / 08,08,4875.1,1128.8,725.9
2018 / 09,02,1904.5,491.5,301.6
2018 / 09,12,4672.0,455.4,468.9
2018 / 10,05,1438.5,331.5,194.1
2018 / 10,08,5677.8,1313.4,805.6
2018 / 10,10,2942.8,262.8,252.2
2018 / 10,09,2388.3,264.0,247.6
2018 / 10,04,2557.2,498.2,371.6
2018 / 11,09,2287.3,292.5,278.1
2018 / 12,02,1898.1,512.3,331.8
2018 / 12,10,2691.3,268.3,232.4
2019 / 01,12,4763.7,527.0,611.2
2019 / 01,11,2358.8,246.0,228.5
2019 / 01,07,4949.6,1167.7,843.5
2019 / 02,08,4667.1,1045.4,754.4
2019 / 03,07,4577.9,1113.7,782.7
2019 / 03,01,1312.5,415.5,255.8
2019 / 04,07,4867.4,1094.8,779.1
2019 / 04,02,1959.7,473.2,343.6
2019 / 04,04,2394.8,465.4,360.0
2019 / 04,05,1322.7,288.9,185.1
2019 / 05,11,2493.1,235.1,206.9
2019 / 05,09,2450.7,306.8,302.2
2019 / 05,01,1470.5,446.5,266.3
2019 / 06,04,2312.1,508.6,376.1
2019 / 06,05,1286.0,272.2,160.7
2019 / 06,12,4520.9,415.7,447.2
2019 / 07,07,4643.9,1025.1,726.1
2019 / 07,03,3211.1,336.2,312.2
2019 / 07,09,2273.9,249.5,251.4
2019 / 07,08,4858.7,1081.2,723.5
2019 / 07,11,2292.6,236.2,211.5
2019 / 08,08,4786.4,1133.5,755.0
2019 / 09,11,2243.4,208.1,173.8
2019 / 09,07,4571.0,1119.1,730.4
2019 / 09,03,3012.7,337.8,287.5
2019 / 10,02,1854.8,478.1,323.2
2020 / 01,11,2237.3,264.8,237.3
2020 / 01,08,5085.0,1263.7,914.2
2020 / 01,02,1856.3,484.6,352.2
2020 / 01,01,1347.5,444.1,283.0
2020 / 01,06,2788.6,619.2,487.0
2020 / 01,04,2303.8,541.2,460.7
2020 / 03,08,4735.4,1128.5,824.2
2020 / 03,04,2278.7,461.3,394.3
2020 / 04,10,2325.6,259.2,300.4
2020 / 04,11,1896.8,203.5,221.1
2020 / 06,08,4320.8,902.5,741.6
2020 / 06,01,1207.8,286.0,224.9
2020 / 06,03,3002.9,300.2,324.8
2020 / 07,08,4280.1,963.4,746.5
2020 / 09,11,2350.7,262.2,226.0
2020 / 09,01,1329.3,356.9,224.4
2020 / 09,10,2911.7,308.4,306.7
2020 / 10,08,5017.6,1195.9,863.2
2020 / 10,04,2418.5,563.0,453.2
2020 / 11,08,4605.8,1013.6,729.1
2020 / 11,05,1152.3,236.1,164.1
2020 / 12,04,2305.2,536.6,424.1
2020 / 12,02,1813.5,481.6,346.3
2020 / 12,09,2245.3,280.0,280.0
2021 / 02,05,1076.1,235.2,166.0
2021 / 02,04,2041.3,453.7,342.0
2021 / 03,07,4539.3,1005.4,772.6
2021 / 04,03,2716.2,378.6,328.8
2021 / 08,10,2763.8,266.3,251.3
2021 / 08,02,1794.5,428.9,277.4
2021 / 09,04,2487.0,614.3,386.4
2021 / 09,05,1360.9,330.0,185.9
2021 / 10,12,4799.4,420.9,456.2
2021 / 10,08,5081.7,1210.6,752.9
2021 / 10,10,2769.2,271.8,248.8
2021 / 10,01,1469.5,397.1,249.9
2021 / 11,05,1355.2,276.4,178.8
2022 / 01,03,2511.5,305.3,268.0
2022 / 01,05,1218.0,241.3,165.5
2022 / 02,09,1968.5,256.5,252.4
2022 / 04,12,4419.9,398.4,443.4
2022 / 04,06,2729.6,520.2,395.4
2022 / 05,05,1298.5,272.8,178.0
2022 / 06,05,1366.5,271.0,176.5
2022 / 06,06,2925.3,534.1,392.4
2022 / 07,08,4279.2,919.5,658.9
2022 / 08,08,4411.2,904.8,629.6
2022 / 08,11,2364.8,213.6,185.8
2022 / 08,04,2392.7,428.1,326.3
2022 / 10,05,1312.5,273.9,160.7
2022 / 11,12,4671.0,390.3,447.4
2022 / 11,01,1368.4,310.8,197.1
2023 / 01,08,4853.8,989.6,727.5
2023 / 01,12,4485.8,405.8,465.7
2023 / 01,11,2387.0,197.2,172.8
2023 / 02,06,2434.2,430.2,337.0
2023 / 04,03,2381.7,273.9,262.3
2023 / 05,12,4710.9,400.7,467.9
2023 / 05,02,1963.8,420.5,302.3
2023 / 06,04,2419.7,476.1,372.5
2023 / 06,09,2100.8,239.3,263.4
2023 / 06,05,1281.2,256.0,167.4
2023 / 07,11,2242.5,196.9,168.8
2023 / 07,06,2656.0,473.6,345.2
2023 / 07,08,4284.6,878.0,635.8
2023 / 07,07,4018.4,867.5,639.8
2023 / 08,09,2083.6,241.3,240.2
2023 / 08,02,1734.2,388.0,258.7
2023 / 12,09,2097.2,281.3,264.1
1990 / 08,05,1188.5,,
1990 / 08,10,2021.0,,
1990 / 11,09,3464.6,,
1990 / 12,11,3329.3,,
1991 / 01,04,2123.5,,
1991 / 02,11,2790.0,,
1991 / 02,08,5920.4,,
1991 / 02,05,1218.8,,
1991 / 03,02,2908.6,,
1991 / 04,11,3113.9,,
1991 / 06,01,742.6,,
1991 / 07,12,6746.3,,
1991 / 07,09,3605.1,,
1991 / 07,07,5881.5,,
1991 / 08,04,2005.7,,
1991 / 08,02,2821.1,,
1991 / 08,09,3662.6,,
1991 / 10,01,759.8,,
1991 / 11,12,6598.4,,
1991 / 11,02,2933.5,,
1991 / 11,09,3496.2,,
1991 / 12,12,6935.0,,
1991 / 12,06,4186.4,,
1991 / 12,08,7034.6,,
1992 / 01,06,4117.0,,
1992 / 02,03,3587.4,,
1992 / 03,02,2856.5,,
1992 / 03,04,2018.1,,
1992 / 03,12,6526.6,,
1992 / 03,10,3194.1,,
1992 / 04,02,2835.0,,
1992 / 05,12,6382.1,,
1992 / 06,01,729.4,,
1992 / 06,11,3458.2,,
1992 / 06,05,1411.5,,
1992 / 07,10,3429.6,,
1992 / 07,09,3541.6,,
1992 / 07,02,2715.2,,
1992 / 08,03,3852.0,,
1992 / 09,11,3172.1,,
1992 / 09,01,673.1,,
1992 / 09,08,6402.7,,
1992 / 09,07,5850.8,,
1992 / 10,10,3144.1,,
1992 / 10,11,3067.2,,
1992 / 11,01,634.9,,
1992 / 11,07,5669.5,,
1992 / 11,05,1198.8,,
1992 / 11,08,5976.3,,
1992 / 12,01,699.0,,
1992 / 12,05,1277.8,,
1993 / 01,04,1725.0,,
1993 / 01,07,5650.5,,
1993 / 01,01,705.4,,
1993 / 02,07,5042.0,,
1993 / 02,06,3053.0,,
1993 / 02,12,5231.1,,
1993 / 03,07,5934.7,,
1993 / 03,09,3267.4,,
1993 / 04,08,6250.7,269.2,85.2
1993 / 04,03,3560.7,40.5,23.0
1993 / 04,07,5887.4,209.8,81.9
1993 / 04,04,1788.0,59.6,12.6
1993 / 04,09,3134.3,30.2,15.4
1993 / 05,09,3106.3,212.7,97.0
1993 / 05,02,2698.0,490.3,204.4
1993 / 06,10,3265.9,64.0,31.6
1993 / 06,05,1200.3,207.0,71.8
1993 / 07,10,3200.5,65.1,72.2
1993 / 07,01,604.1,,39.6
1993 / 07,08,5451.4,1245.9,468.9
1993 / 08,07,5475.3,1058.1,424.6
1993 / 08,08,5449.8,1344.0,377.1
1993 / 08,04,1659.2,251.8,115.6
1993 / 09,04,1720.5,306.3,112.1
1993 / 10,01,616.6,28.4,32.0
1993 / 11,07,5921.2,1220.3,454.7
1993 / 12,08,6366.5,1700.7,634.4
1993 / 12,02,2741.6,621.1,272.5
1994 / 02,09,2766.1,171.1,101.5
1994 / 02,11,2913.4,65.8,33.8
1994 / 02,10,2698.6,33.2,32.2
1994 / 02,03,3318.3,222.6,132.7
1994 / 02,02,2397.4,455.4,192.5
1994 / 04,12,6053.4,290.1,253.9
1994 / 04,06,3384.5,834.1,316.3
1994 / 05,05,1243.7,263.1,94.9
1994 / 06,01,669.5,109.6,38.5
1994 / 07,02,2532.3,455.7,236.3
1994 / 07,04,1737.2,269.2,148.9
1994 / 07,08,5557.9,1209.8,488.1
1994 / 07,07,5423.5,1038.4,450.3
1994 / 08,08,5909.6,1251.0,472.7
1994 / 08,11,3552.8,76.4,49.7
1994 / 08,05,1300.0,220.3,85.1
1994 / 10,09,3120.9,219.8,118.7
1994 / 10,12,6152.1,269.9,222.5
1994 / 11,08,6517.0,1499.6,505.1
1994 / 11,12,6632.0,244.4,201.5
1994 / 12,05,1332.4,322.8,127.1
1995 / 01,01,686.1,104.9,44.1
1995 / 02,01,578.1,101.5,39.5
1995 / 03,03,3532.2,271.3,172.1
1995 / 03,11,3207.1,105.8,61.8
1995 / 04,04,1679.8,263.4,130.4
1995 / 04,08,6013.5,1294.4,539.4
1995 / 04,06,3294.5,671.6,301.2
1995 / 05,01,688.6,98.1,39.9
1995 / 06,02,2805.4,421.9,254.3
1995 / 06,03,3726.7,249.8,193.7
1995 / 07,07,5410.5,745.8,450.2
1995 / 07,09,3122.8,156.2,127.2
1995 / 07,03,3646.0,191.7,172.5
1995 / 08,06,3396.9,433.2,307.5
1995 / 08,12,6225.3,235.4,270.4
1995 / 08,09,3194.0,168.5,125.2
1995 / 09,05,1257.8,210.4,108.3
1995 / 09,10,3118.3,69.7,83.7
1995 / 10,11,3157.6,75.7,55.7
1995 / 10,07,5984.5,908.4,494.0
1995 / 12,12,5994.9,278.5,248.4
1995 / 12,11,3092.5,107.9,67.2
1995 / 12,06,3460.1,660.0,341.9
1995 / 12,01,629.7,132.4,50.8
1996 / 01,06,3718.6,518.4,322.2
1996 / 02,01,581.4,95.7,39.5
1996 / 02,12,5691.1,242.5,238.1
1996 / 02,09,3050.7,187.0,123.7
1996 / 03,11,3095.7,103.1,69.2
1996 / 03,07,5962.2,1084.0,500.5
1996 / 04,11,3198.2,87.8,52.0
1996 / 04,12,6226.3,266.6,224.8
1996 / 05,08,6597.3,1479.9,565.8
1996 / 05,06,3611.9,881.5,336.9
1996 / 05,02,2924.0,531.4,239.7
1996 / 06,05,1278.2,252.3,94.9
1996 / 06,07,6078.5,1090.0,472.1
1996 / 07,01,651.3,98.8,36.1
1996 / 07,02,2703.8,435.5,221.3
1996 / 09,10,3113.4,53.6,50.9
1996 / 09,05,1262.5,254.3,89.2
1996 / 10,08,6995.5,1618.5,558.7
1996 / 11,11,3106.5,80.3,51.0
1996 / 11,02,2814.5,552.9,228.1
1996 / 12,03,3789.1,216.8,131.0
1996 / 12,10,3315.4,71.0,58.3
1997 / 01,07,6671.7,1165.2,568.2
1997 / 02,07,5636.4,995.6,441.5
1997 / 03,07,6239.9,1094.1,474.6
