MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
2021 / 08,01,4166.6,618.7,615.8
2021 / 08,06,2908.3,387.2,372.1
2021 / 09,09,4528.1,465.2,575.7
2021 / 10,06,3014.1,405.6,375.6
2021 / 10,04,4496.2,354.0,565.5
2021 / 10,11,3461.0,453.5,422.7
2021 / 11,11,3205.7,426.1,403.1
2021 / 11,12,7008.0,472.3,754.4
2021 / 12,04,4262.8,429.6,677.4
2022 / 01,01,3547.6,611.0,610.0
2022 / 01,02,2842.6,418.4,411.5
2022 / 02,01,3714.1,569.8,568.5
2022 / 02,05,4403.0,548.2,645.9
2022 / 02,11,2490.1,393.6,377.8
2022 / 02,09,3515.0,404.3,469.1
2022 / 03,08,3610.3,430.5,396.4
2022 / 04,05,4759.7,577.3,677.9
2022 / 04,07,6401.3,724.2,736.3
2022 / 04,14,3000.7,229.0,239.3
2022 / 05,08,4024.1,404.6,377.1
2022 / 06,02,3363.6,450.4,421.0
2022 / 06,11,3389.7,461.0,466.4
2022 / 06,10,4319.5,378.8,606.0
2022 / 06,01,4249.2,612.4,616.2
2022 / 06,12,7874.6,515.1,977.5
2022 / 07,05,4764.3,556.2,660.7
2022 / 08,09,4148.6,403.7,531.5
2022 / 08,08,3839.0,401.1,391.3
2022 / 08,06,2819.4,355.8,364.1
2022 / 09,09,3976.5,410.3,510.1
2022 / 10,13,5168.2,431.6,785.4
2022 / 10,03,4707.3,343.7,467.2
2022 / 10,08,3646.2,416.3,383.3
2022 / 11,14,2967.3,206.1,219.6
2022 / 11,08,3707.8,383.7,365.5
2022 / 11,05,4872.1,566.8,645.5
2022 / 11,06,2716.1,343.9,335.9
2022 / 12,01,3989.4,682.7,613.3
2023 / 01,10,3458.5,358.6,511.3
2023 / 01,13,4717.2,436.8,801.1
2023 / 02,09,3108.1,335.4,409.5
2023 / 02,06,2250.9,295.0,315.5
2023 / 03,08,3564.2,411.1,392.0
2023 / 03,12,6231.7,444.1,830.1
2023 / 03,13,4715.5,398.4,759.9
2023 / 04,09,3573.6,375.6,470.0
2023 / 05,09,4092.4,424.2,528.2
2023 / 05,07,6748.4,693.7,747.4
2023 / 07,04,4170.3,319.8,477.9
2023 / 07,03,4979.9,362.7,495.9
2023 / 10,02,3156.1,440.2,397.4
2023 / 11,05,4755.7,593.0,661.4
2020 / 12,7A,,,
1990 / 10,08,143.6,,
1990 / 11,11,3903.0,,
1990 / 11,10,356.9,,
1990 / 12,13,5320.5,,
1991 / 01,07,5681.1,,
1991 / 01,13,4960.4,,
1991 / 01,10,4340.4,,
1991 / 03,12,6055.7,,
1991 / 06,08,3629.8,,
1991 / 06,04,4126.1,,
1991 / 07,05,5839.3,,
1991 / 07,03,5144.5,,
1991 / 08,04,4430.2,,
1991 / 08,08,3606.5,,
1991 / 09,10,4814.1,,
1991 / 10,01,6181.7,,
1991 / 11,07,6781.8,,
1991 / 11,09,4587.7,,
1991 / 12,07,6021.4,,
1991 / 12,03,4677.9,,
1992 / 01,14,2675.9,,
1992 / 01,02,2912.1,,
1992 / 01,05,5581.8,,
1992 / 02,09,3643.6,,
1992 / 03,10,4189.8,,
1992 / 03,14,2642.5,,
1992 / 05,01,5955.7,,
1992 / 06,05,6275.2,,
1992 / 06,14,3195.8,,
1992 / 06,03,5289.5,,
1992 / 07,03,5307.9,,
1992 / 08,02,2994.6,,
1992 / 09,02,2994.8,,
1992 / 09,06,2875.8,,
1992 / 09,04,4427.0,,
1992 / 11,10,4989.5,,
1992 / 12,01,6057.3,,
1992 / 12,12,7035.9,,
1993 / 01,02,2858.1,,
1993 / 03,01,5932.0,,
1993 / 03,10,4535.4,,
1993 / 04,09,4687.6,,
1993 / 04,14,2972.7,,
1993 / 05,03,5008.4,,
1993 / 06,01,6631.5,,
1993 / 07,12,8216.4,375.1,474.5
1993 / 07,10,5245.4,,
1993 / 07,09,4841.5,,
1993 / 08,07,6134.2,,414.1
1993 / 08,10,5119.8,,
1993 / 08,05,5858.5,,
1993 / 08,02,3180.5,,
1993 / 10,01,4940.2,513.8,305.0
1993 / 11,08,3987.7,508.8,246.2
1993 / 11,14,2484.1,190.1,118.8
1993 / 12,06,2687.5,510.7,210.8
1994 / 01,06,2620.3,419.5,212.0
1994 / 02,11,2250.5,268.8,154.3
1994 / 02,07,4540.7,394.9,243.5
1994 / 02,02,2131.7,169.2,110.8
1994 / 04,06,2945.2,388.5,187.2
1994 / 04,12,7989.8,450.6,459.7
1994 / 04,03,4571.9,338.4,269.2
1994 / 05,07,6644.6,849.0,446.9
1994 / 05,03,4614.8,314.8,237.1
1994 / 05,02,2826.9,272.9,173.3
1994 / 06,12,9004.2,457.4,475.8
1994 / 07,01,5427.7,487.4,326.1
1994 / 07,03,4668.2,351.4,264.8
1994 / 07,06,2963.1,484.8,210.6
1994 / 07,11,3402.7,550.9,253.0
1994 / 07,14,2781.6,188.4,135.3
1994 / 08,07,6723.3,795.1,432.4
1994 / 08,09,4426.5,387.6,293.5
1994 / 08,03,5001.0,296.2,266.8
1994 / 10,09,4043.9,401.3,274.2
1994 / 11,06,3204.0,384.5,173.9
1995 / 01,01,5144.0,431.1,315.8
1995 / 03,01,5247.4,467.3,317.6
1995 / 03,06,2821.6,404.2,187.7
1995 / 04,09,3877.6,323.6,272.0
1995 / 04,03,4185.1,261.4,236.0
1995 / 04,08,3370.0,369.0,223.5
1995 / 04,14,2500.7,153.2,110.9
1995 / 05,09,4567.4,387.1,310.7
1995 / 05,01,5731.1,448.6,311.1
1995 / 06,14,3082.7,190.5,135.3
1995 / 06,08,3926.3,395.2,238.5
1995 / 06,06,3199.9,348.1,223.8
1995 / 07,01,5428.9,384.0,336.1
1995 / 07,12,8635.4,356.4,506.7
1995 / 07,04,4350.3,214.2,245.6
1995 / 07,14,2983.7,166.8,134.8
1995 / 08,02,2775.0,199.7,205.6
1995 / 09,09,4076.4,342.3,309.8
1995 / 09,14,2802.2,193.8,130.7
1995 / 10,09,4133.1,374.5,309.0
1995 / 11,07,6535.8,837.3,546.8
1995 / 12,01,4833.4,437.8,309.3
1996 / 01,09,3734.6,256.4,212.6
1996 / 01,06,2877.8,344.7,200.3
1996 / 03,02,2574.5,260.3,187.4
1996 / 04,12,8087.8,389.1,417.2
1996 / 04,05,5300.2,601.1,395.8
1996 / 04,13,7006.6,558.1,428.3
1996 / 06,05,5224.1,571.6,394.8
1996 / 06,01,5472.5,437.5,305.4
1996 / 07,11,3585.7,511.5,253.1
1996 / 07,12,8549.4,390.4,473.9
1996 / 07,08,4081.7,402.6,219.3
1996 / 08,12,8845.3,395.4,471.5
1996 / 08,07,6377.0,784.7,591.6
1996 / 09,13,6598.3,585.1,403.0
1996 / 11,05,5118.1,636.8,399.6
1996 / 12,02,2795.1,310.3,196.3
1996 / 12,10,4028.4,413.4,290.2
1997 / 01,14,2545.0,182.7,131.7
1997 / 01,06,2819.3,414.0,202.8
1997 / 03,01,5040.9,450.4,317.1
1997 / 04,12,7363.4,370.1,411.3
1997 / 04,05,5032.7,617.7,403.8
1997 / 04,10,4227.8,349.2,291.7
1997 / 06,11,3886.3,560.8,238.6
1997 / 06,03,4961.1,296.8,279.4
1997 / 07,04,4518.2,288.8,257.5
1997 / 08,10,4448.7,339.8,304.2
1997 / 09,01,5293.1,472.0,315.2
1997 / 10,05,4487.0,1006.9,559.4
1997 / 10,14,2581.7,274.4,192.6
1997 / 11,10,3829.5,507.5,342.4
1997 / 11,11,4093.8,741.4,285.1
1997 / 11,02,2539.6,377.3,241.7
1997 / 12,13,5868.5,849.2,588.9
1998 / 01,03,4244.1,440.6,423.4
1998 / 01,10,3439.1,536.6,396.2
1998 / 02,10,2962.0,433.1,332.6
1998 / 02,06,2436.2,485.3,238.9
1998 / 04,11,3610.7,647.1,349.9
1998 / 05,11,4010.9,770.9,349.9
1998 / 05,02,2612.5,378.2,273.8
1998 / 06,13,7039.0,764.8,669.6
1998 / 07,10,4259.5,465.9,483.6
1998 / 07,09,4191.0,515.2,496.4
1998 / 07,12,7843.0,508.5,718.2
1998 / 07,02,2653.1,367.8,312.7
1998 / 07,06,2992.3,513.4,291.1
1998 / 08,05,4281.2,827.1,658.1
1998 / 09,01,4880.2,745.1,563.5
1998 / 09,07,6441.0,1146.1,730.6
1998 / 11,14,2350.0,277.6,190.3
1998 / 12,05,4295.2,1102.3,677.2
1998 / 12,13,5373.4,842.1,611.9
1999 / 01,05,4031.2,993.8,689.0
1999 / 01,08,3166.0,510.2,298.9
1999 / 02,09,3081.4,444.8,408.7
1999 / 02,08,2787.7,404.2,275.5
1999 / 02,05,3552.0,770.3,574.5
1999 / 04,07,6095.4,1110.9,745.5
1999 / 04,06,2881.2,617.3,337.3
1999 / 05,13,6684.0,760.6,689.0
1999 / 06,12,8177.7,575.5,787.7
1999 / 06,02,2706.2,450.4,372.7
1999 / 07,08,3745.0,551.1,319.4
1999 / 07,12,7401.9,517.1,776.5
1999 / 07,04,4121.4,413.0,432.3
1999 / 08,01,4774.8,734.8,593.8
1999 / 08,06,2940.2,498.8,286.9
1999 / 09,07,6564.9,1207.5,736.4
1999 / 09,10,4019.3,514.7,500.2
1999 / 09,06,3116.2,621.0,311.7
1999 / 10,08,3583.2,796.6,349.0
1999 / 10,02,2541.6,529.6,396.2
1999 / 10,13,5714.3,974.5,757.1
1999 / 11,06,2893.2,616.3,304.7
1999 / 12,09,3653.0,679.4,555.0
1999 / 12,07,5858.7,1384.1,709.6
1999 / 12,12,6561.3,701.6,731.1
2000 / 01,09,3212.5,525.6,534.3
2000 / 01,13,4235.9,708.4,651.1
2000 / 02,11,2422.5,736.8,344.9
2000 / 02,06,2496.6,575.9,310.2
2000 / 02,05,3780.0,930.2,660.1
2000 / 02,14,2071.0,282.3,224.1
2000 / 03,05,4330.9,1028.5,710.4
2000 / 04,02,2362.5,440.0,339.3
2000 / 04,05,4226.3,970.9,666.3
2000 / 05,04,4426.9,444.2,441.2
2000 / 06,14,2957.2,337.0,302.1
2000 / 06,04,4297.8,478.9,478.3
2000 / 07,12,7548.7,633.4,882.2
2000 / 08,08,3805.2,674.9,402.6
2000 / 08,04,4320.5,447.8,489.2
2000 / 10,04,4045.2,429.2,432.0
2001 / 01,11,2586.7,772.8,433.0
2001 / 03,09,3646.0,585.8,605.5
2001 / 03,01,4731.5,815.6,603.8
2001 / 03,12,6290.0,681.9,746.0
2001 / 05,08,4134.5,644.0,388.1
2001 / 05,02,2701.6,437.3,383.1
2001 / 05,03,4971.2,499.0,578.9
2001 / 06,13,7161.0,907.8,984.2
2001 / 06,08,4124.4,710.9,428.7
2001 / 06,03,4992.3,546.1,631.2
2001 / 07,06,2943.1,517.6,358.2
2001 / 08,07,6773.9,1137.8,784.0
2001 / 09,01,4664.9,840.6,590.0
2001 / 09,02,2477.1,415.6,378.3
2001 / 10,08,3863.5,684.8,429.3
2001 / 10,13,6097.4,865.2,861.2
2001 / 10,05,4894.1,1027.6,824.4
2001 / 11,03,4547.0,562.0,620.5
2001 / 11,12,6522.8,699.6,806.0
2002 / 01,03,4431.9,427.6,616.0
2002 / 01,11,2827.5,798.2,460.8
2002 / 02,10,2911.7,408.9,438.1
2002 / 02,07,4979.8,927.0,603.6
2002 / 02,03,3775.4,403.8,503.8
2002 / 03,05,4246.4,911.7,766.8
2002 / 03,06,2822.7,592.1,386.0
2002 / 04,08,3866.9,578.0,407.9
2002 / 04,12,7501.0,557.6,858.0
2002 / 04,02,2626.3,393.7,391.2
2002 / 04,14,2682.4,284.2,288.3
2002 / 05,05,5191.5,904.9,832.5
2002 / 06,01,4928.2,720.3,640.1
2002 / 07,05,5720.8,808.1,
2002 / 07,04,5074.3,385.7,
2002 / 07,14,3402.3,255.3,
2002 / 08,13,7233.7,790.4,
2002 / 08,10,4775.7,439.8,
2002 / 08,12,8788.4,424.3,
2002 / 08,04,4865.2,418.1,
2002 / 09,04,4765.3,401.9,
2002 / 09,14,3041.3,276.2,
2002 / 09,07,7476.1,1089.4,
2002 / 10,02,3169.6,435.1,
2002 / 10,09,4923.3,508.0,
2002 / 10,12,8246.9,427.5,
2002 / 10,04,4924.3,409.3,
2002 / 12,10,4264.5,545.7,
2002 / 12,07,7144.8,1193.8,
2002 / 12,06,3327.0,551.8,
2003 / 01,11,3215.4,750.8,
2003 / 01,05,5279.7,912.0,
2003 / 02,12,5835.9,309.9,
2003 / 02,05,4302.6,510.8,
2003 / 02,03,4298.8,262.4,
2003 / 02,09,3606.9,293.9,
2003 / 03,07,7084.2,1050.2,
2003 / 03,10,4255.0,485.2,
2003 / 04,04,4713.2,363.0,
2003 / 04,10,4532.8,479.4,
2003 / 04,06,3419.2,513.4,
2003 / 05,04,5091.1,388.5,
2003 / 05,10,5120.9,476.1,
2003 / 06,02,3294.6,403.4,
2003 / 06,10,5134.6,552.2,
2003 / 07,04,5270.5,383.8,
2003 / 07,14,3704.7,276.4,
2003 / 07,11,4238.7,647.6,
2003 / 08,04,4996.3,369.8,
2003 / 10,10,4561.1,526.6,
2003 / 10,03,5719.5,442.1,
2003 / 11,09,4747.1,511.3,
2003 / 11,07,8071.6,1045.3,
2004 / 01,11,2914.3,593.7,
2004 / 02,02,2734.4,374.6,
2004 / 02,05,4750.2,828.4,
2004 / 02,11,2730.9,636.6,
2004 / 03,14,2912.7,239.9,0.6
2004 / 04,06,3182.1,715.5,332.7
2004 / 05,07,7678.9,1207.6,613.0
2004 / 05,10,4746.3,564.7,458.0
2004 / 05,06,3210.6,585.3,306.3
2004 / 05,12,8736.2,640.7,636.9
2004 / 06,02,3148.6,469.3,316.9
2004 / 06,12,9466.6,674.0,687.8
2004 / 06,08,4682.9,672.4,375.4
2004 / 06,05,5996.4,1013.7,650.8
2004 / 06,06,3475.0,599.3,329.0
2004 / 07,11,3858.7,786.3,414.6
2004 / 07,09,5014.5,577.0,484.2
2004 / 07,06,3327.4,609.6,348.4
2004 / 07,02,3045.6,476.2,341.8
2004 / 07,03,5852.2,520.3,492.3
2004 / 09,12,8022.0,677.5,628.2
2004 / 09,09,4855.3,616.8,421.3
2004 / 09,04,4747.1,498.8,360.9
2004 / 10,10,4221.2,562.3,407.9
2004 / 10,07,7003.5,1259.8,608.6
2004 / 10,11,3490.6,789.6,364.2
2004 / 10,06,3048.7,605.3,298.7
2004 / 11,05,5392.1,952.7,540.8
2004 / 12,09,4232.8,642.0,407.5
2005 / 01,07,5877.6,1118.3,531.9
2005 / 01,10,3276.0,490.9,369.8
2005 / 03,01,4711.2,784.2,472.0
2005 / 04,06,3174.0,593.9,334.9
2005 / 05,01,4826.3,705.1,457.8
2005 / 05,07,7463.1,1098.4,572.2
2005 / 06,06,3315.8,599.6,335.1
2005 / 06,12,8632.0,684.2,718.3
2005 / 06,10,4880.3,589.4,503.5
2005 / 06,05,5578.8,949.1,648.2
2005 / 06,03,5746.3,488.1,462.0
2005 / 07,04,4661.6,437.6,373.6
2005 / 07,14,3492.7,289.7,238.0
2005 / 07,09,4801.1,534.2,430.9
2005 / 08,05,5484.4,950.0,628.4
2005 / 09,12,7515.1,644.1,619.0
2005 / 10,07,7266.2,1251.4,573.5
2005 / 10,04,4624.8,467.8,336.7
2005 / 11,08,3948.0,620.5,303.9
2005 / 11,06,3049.0,563.1,293.3
2005 / 11,13,6253.0,778.0,571.4
2005 / 12,12,6812.4,723.1,610.2
2005 / 12,02,2724.3,491.6,292.2
2005 / 12,01,4689.0,821.9,472.6
2006 / 01,14,2760.8,290.4,182.1
2006 / 02,02,2300.3,324.3,231.1
2006 / 03,12,6367.2,602.9,577.9
2006 / 04,07,6595.7,1145.7,555.9
2006 / 04,13,6360.8,766.9,628.4
2006 / 04,02,2579.0,402.6,262.5
2006 / 04,09,4243.9,519.6,393.2
2006 / 05,05,5592.0,878.7,590.1
2006 / 06,01,5183.4,792.3,517.8
2006 / 06,04,4805.2,479.3,334.2
2006 / 06,06,3287.1,607.4,321.0
2006 / 07,08,4278.9,599.5,341.1
2006 / 07,13,7144.7,743.5,712.7
2006 / 07,06,3194.9,522.4,293.3
2006 / 08,06,3164.7,561.4,300.4
2006 / 08,08,4165.7,624.5,344.7
2006 / 08,10,4416.5,544.5,468.4
2006 / 10,12,7066.8,592.7,535.6
2006 / 11,05,5224.1,997.0,551.9
2007 / 01,13,4856.1,738.7,584.9
2007 / 02,07,4942.0,892.8,464.9
2007 / 02,10,2723.1,389.8,343.4
2007 / 02,13,3712.8,554.7,493.8
2007 / 03,06,2856.2,598.2,289.2
2007 / 03,05,4859.3,955.4,582.1
2007 / 03,09,3978.9,555.7,368.2
2007 / 03,04,4204.1,442.0,296.4
2007 / 04,02,2704.5,387.7,249.7
2007 / 05,09,4817.3,524.9,382.1
2007 / 05,06,3223.3,540.2,273.6
2007 / 06,10,4314.6,563.5,446.0
2007 / 06,08,3885.2,644.0,332.6
2007 / 07,13,6897.2,766.9,683.6
2007 / 07,12,8103.7,608.7,655.1
2007 / 07,06,3128.3,515.5,293.7
2007 / 08,02,2995.0,443.9,276.9
2007 / 09,13,5670.0,699.6,586.1
2007 / 10,03,5042.7,430.0,365.6
2007 / 10,02,2912.8,414.5,267.3
2007 / 12,10,3719.2,548.9,369.9
2008 / 01,03,4530.1,446.3,410.8
2008 / 03,12,5990.8,534.9,531.6
2008 / 03,13,4758.4,643.6,541.2
2008 / 04,06,2944.4,517.9,299.5
2008 / 04,13,5845.8,692.4,581.3
2008 / 04,09,4282.9,537.5,381.3
2008 / 05,01,4600.6,690.8,436.8
2008 / 05,14,3146.1,296.2,218.6
2008 / 06,12,7392.6,562.5,607.9
2008 / 06,10,4158.1,511.7,428.5
2008 / 06,08,3742.5,563.0,328.5
2008 / 08,10,3838.8,470.4,391.1
2008 / 08,01,4367.4,665.6,432.1
2008 / 09,01,4605.7,675.8,454.8
2008 / 09,05,5096.2,799.1,575.0
2008 / 11,14,2615.5,238.1,179.9
2008 / 11,06,2857.9,453.0,261.6
2008 / 11,03,4497.6,374.0,338.6
2008 / 12,04,4503.0,414.5,305.7
2008 / 12,02,2837.3,420.6,286.7
2009 / 01,11,2529.9,616.3,371.2
2009 / 01,09,3460.0,461.1,403.5
2009 / 02,09,3169.7,380.6,325.4
2009 / 02,08,2642.1,415.3,271.1
2009 / 02,13,3777.8,507.1,480.8
2009 / 02,04,3605.0,292.6,258.6
2009 / 03,14,2518.2,232.2,186.5
2009 / 03,11,2760.0,541.1,338.0
2009 / 03,05,4568.3,662.9,522.7
2009 / 05,14,3150.6,252.7,210.8
2009 / 06,14,3396.7,300.8,227.9
2009 / 08,09,4341.6,455.2,407.3
2009 / 08,14,3159.0,245.2,224.7
2009 / 08,08,3635.9,507.1,334.6
2009 / 08,01,4505.4,608.9,455.3
2010 / 01,10,3052.8,427.1,376.8
2010 / 01,14,2510.0,243.3,204.1
2010 / 02,04,3289.7,252.6,216.4
2010 / 03,01,4649.4,663.6,490.2
2010 / 04,14,3154.7,246.8,201.3
2010 / 04,07,6448.9,871.1,544.3
2010 / 04,04,4345.2,344.8,283.4
2010 / 05,07,6510.7,863.3,529.2
2010 / 05,11,3318.3,534.6,327.3
2010 / 06,06,3085.1,466.4,289.8
2010 / 06,04,4904.5,393.5,286.5
2010 / 07,01,4267.6,570.9,438.0
2010 / 09,09,4240.7,451.0,381.1
2010 / 09,10,3780.5,430.9,381.5
2010 / 09,04,4483.7,354.6,285.7
2010 / 10,05,5075.0,732.6,526.6
2010 / 11,11,3577.5,569.2,311.6
2010 / 12,02,2060.0,330.1,223.4
2010 / 12,10,2669.2,381.6,298.2
2010 / 12,04,3254.5,338.9,252.9
2011 / 02,02,2542.0,364.2,274.9
2011 / 03,02,2803.8,370.4,265.6
2011 / 03,06,2795.7,435.7,245.6
2011 / 04,01,4107.4,567.7,429.1
2011 / 05,05,5444.1,813.2,492.2
2011 / 05,08,3876.5,493.6,296.6
2011 / 06,02,3025.1,392.8,274.6
2011 / 06,08,4069.3,546.2,336.0
2011 / 06,01,4544.0,629.2,468.6
2011 / 07,06,2846.0,408.3,262.1
2011 / 10,10,3817.9,411.0,349.5
2011 / 10,14,3033.9,230.5,182.8
2011 / 11,12,6762.6,457.3,497.1
2011 / 11,04,4375.6,342.1,248.1
2012 / 01,13,4255.8,536.7,570.3
2012 / 01,05,4545.5,694.9,564.4
2012 / 01,03,4369.3,363.1,374.3
2012 / 02,14,2523.2,188.2,153.6
2012 / 02,03,3992.6,332.0,321.5
2012 / 02,13,3849.7,464.2,458.3
2012 / 03,10,3443.0,391.5,348.3
2012 / 03,14,2994.0,235.7,189.6
2012 / 03,08,3358.3,488.7,322.0
2012 / 04,03,4532.1,331.9,325.1
2012 / 04,13,5111.6,496.3,511.0
2012 / 04,01,3913.1,515.3,425.0
2012 / 04,06,2689.5,381.0,259.2
2012 / 04,04,4105.1,301.6,245.9
2012 / 05,07,7137.8,881.9,508.5
2012 / 07,05,5089.1,623.7,526.7
2012 / 07,04,4574.7,342.6,264.0
2012 / 07,11,3184.3,506.3,296.4
2012 / 08,08,3915.6,515.6,331.1
2012 / 08,09,4337.1,431.8,380.8
2012 / 09,07,6413.6,848.5,404.9
2012 / 09,11,3126.5,518.8,280.0
2012 / 09,02,2685.9,359.5,251.7
2012 / 09,06,2786.6,430.7,260.4
2012 / 10,13,5017.2,485.7,493.0
2012 / 10,11,3176.4,501.1,291.8
2012 / 10,01,4138.2,532.6,414.1
2012 / 10,14,2996.9,209.7,157.3
2012 / 11,03,5007.2,381.7,364.6
2012 / 11,10,3889.6,316.5,303.2
2012 / 12,02,2723.2,393.3,256.7
2012 / 12,12,6370.9,523.5,533.5
2013 / 01,14,3067.0,209.7,137.0
2013 / 01,12,5757.2,476.1,586.4
2013 / 01,04,4123.5,365.0,301.6
2013 / 01,08,3301.7,498.0,329.0
2013 / 02,01,3461.7,488.1,413.4
2013 / 02,05,3961.8,569.4,450.6
2013 / 02,06,2333.1,355.4,236.1
2013 / 03,05,4439.9,647.3,502.2
2013 / 03,09,3554.2,406.7,341.9
2013 / 03,10,3403.3,379.2,326.3
2013 / 04,04,4165.4,307.6,253.5
2013 / 04,12,6699.0,447.4,537.2
2013 / 05,14,4170.5,244.2,166.0
2013 / 05,09,4452.1,412.8,371.8
2013 / 06,11,3356.7,551.2,360.8
2013 / 07,05,5283.9,664.9,621.0
2013 / 07,10,4454.6,447.6,445.4
2013 / 08,01,4134.7,529.8,450.0
2013 / 08,12,7107.6,493.4,645.8
2013 / 09,08,3619.2,473.2,315.2
2013 / 10,05,4941.9,651.2,546.8
2013 / 10,14,3252.1,220.4,165.2
2013 / 12,11,3087.8,614.4,365.0
2013 / 12,10,3640.4,483.7,401.0
2014 / 01,13,4140.1,519.9,624.7
2014 / 01,11,2492.5,530.1,361.3
2014 / 01,10,3089.0,399.3,408.7
2014 / 01,14,2713.5,223.5,183.2
2014 / 02,01,3276.4,462.6,430.3
2014 / 02,09,3011.0,351.2,358.4
2014 / 03,11,2575.3,478.3,327.9
2014 / 03,05,4449.2,608.8,564.5
2014 / 03,02,2722.2,355.8,286.2
2014 / 04,01,4246.5,564.0,505.9
2014 / 05,12,7595.1,512.3,648.6
2014 / 07,12,7721.5,522.9,694.1
2014 / 07,13,6346.3,587.2,699.6
2014 / 08,13,5712.6,530.1,606.4
2014 / 08,09,4054.3,417.5,387.7
2014 / 08,01,4058.2,531.4,482.7
2014 / 09,13,5438.2,510.7,571.6
2014 / 10,03,4906.2,398.5,374.1
2014 / 11,14,2782.0,210.9,156.7
2015 / 01,14,2689.3,197.8,166.7
2015 / 01,02,2660.5,344.8,284.2
2015 / 02,02,2252.2,377.7,334.0
2015 / 02,05,3538.6,599.3,640.3
2015 / 02,14,2213.8,213.8,188.6
2015 / 02,03,3497.7,343.0,396.6
2015 / 02,11,2017.4,446.3,355.9
2015 / 04,10,3810.2,380.3,390.9
2015 / 04,09,4047.7,415.6,428.4
2015 / 04,04,4152.6,329.6,303.1
2015 / 05,07,6873.6,795.4,586.2
2015 / 05,08,3795.9,444.8,329.9
2015 / 06,03,5363.7,399.2,404.5
2015 / 06,14,3577.0,246.8,203.0
2015 / 07,01,4251.6,573.6,539.6
2015 / 07,12,7568.7,508.9,735.7
2015 / 08,09,4122.7,423.7,450.4
2015 / 08,08,3657.1,464.0,331.9
2015 / 09,06,2883.5,439.8,304.1
2015 / 10,06,2827.4,454.4,323.7
2015 / 10,09,3978.5,425.8,443.7
2015 / 11,09,3974.7,403.2,405.2
2015 / 12,13,5350.9,710.3,751.0
2015 / 12,07,6722.0,1022.0,708.5
2015 / 12,14,3096.6,318.7,230.8
2016 / 01,13,3937.7,457.1,532.7
2016 / 02,14,2443.0,224.8,206.3
2016 / 02,06,2419.9,422.8,332.8
2016 / 02,05,4072.8,686.6,701.8
2016 / 02,12,5278.2,484.9,706.8
2016 / 03,13,4779.9,529.6,670.5
2016 / 03,06,2737.6,425.0,326.3
2016 / 03,03,4703.0,374.8,428.2
2016 / 04,09,3846.4,421.2,462.1
2016 / 04,11,2860.0,475.2,396.6
2016 / 06,01,4238.7,617.9,614.2
2016 / 06,06,2972.8,448.3,356.3
2016 / 07,07,6741.4,828.1,673.4
2016 / 07,01,3920.4,566.9,568.7
2016 / 07,11,3101.9,496.1,402.2
2016 / 08,05,4918.5,633.3,702.8
2016 / 08,10,3826.2,396.7,483.7
2016 / 08,04,4298.9,354.9,366.1
2016 / 08,09,4339.6,453.8,518.5
2016 / 09,12,6790.6,499.6,773.9
2016 / 09,06,2825.4,455.3,341.7
2016 / 10,13,5163.4,526.8,656.5
2016 / 10,02,2941.4,410.9,333.9
2016 / 12,07,6384.7,1042.4,735.5
2016 / 12,13,5057.0,688.4,773.1
2016 / 12,12,6464.6,632.0,848.3
2016 / 12,05,4494.2,864.3,797.3
2016 / 12,04,3970.8,437.4,429.8
2016 / 12,03,4814.4,519.0,508.6
2017 / 03,04,3741.1,320.8,367.3
2017 / 03,01,3651.9,551.0,572.4
2017 / 04,13,5197.7,486.4,713.5
2017 / 04,01,3754.0,559.8,559.9
2017 / 06,06,3034.1,449.5,367.9
2017 / 07,09,4338.3,450.9,541.7
2017 / 08,01,4011.2,583.2,586.1
2017 / 09,07,6522.2,815.5,672.9
2017 / 12,09,3490.4,491.2,507.6
2017 / 12,05,4386.4,715.6,732.3
2018 / 01,12,5751.7,503.0,764.3
2018 / 01,06,2674.3,438.8,373.6
2018 / 01,02,2874.0,462.5,408.3
2018 / 01,14,2708.3,234.3,231.1
2018 / 01,09,3522.2,467.4,523.5
2018 / 02,05,3871.4,539.0,612.0
2018 / 02,03,4048.5,326.4,399.8
2018 / 03,03,4499.2,387.8,454.8
2018 / 03,06,2663.8,432.1,353.5
2018 / 03,08,3356.6,473.6,388.5
2018 / 04,10,3352.7,369.9,433.1
2018 / 04,08,3275.2,439.1,357.9
2018 / 05,07,6866.1,815.3,722.2
2018 / 05,10,4127.2,379.0,487.4
2018 / 06,02,3105.2,444.9,392.1
2018 / 06,07,6651.6,876.1,748.9
2018 / 06,04,4145.6,368.9,413.4
2018 / 07,09,4171.6,453.0,530.7
2018 / 07,08,3752.3,453.2,389.9
2018 / 08,12,7713.9,488.8,889.3
2018 / 08,05,4969.2,635.7,736.8
2018 / 08,11,3041.6,482.4,426.2
2018 / 08,08,3857.0,479.7,408.9
2018 / 09,05,4666.4,628.0,689.8
2018 / 10,11,3075.8,506.5,440.9
2018 / 10,03,5136.5,361.5,467.3
2018 / 10,02,3153.4,441.1,406.7
2018 / 11,06,2817.6,444.3,366.8
2018 / 12,03,4730.6,409.2,457.1
2018 / 12,06,2699.6,467.7,356.2
2018 / 12,04,3884.0,369.1,382.7
2019 / 01,02,2907.8,478.5,447.3
2019 / 01,10,3334.7,386.0,490.6
