MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1998 / 02,02,1234.7,31.5,77.0
1998 / 03,09,4369.0,159.0,234.1
1998 / 03,03,1970.5,41.6,66.3
1998 / 04,02,1384.8,42.2,88.2
1998 / 04,03,1959.9,54.8,85.4
1998 / 05,11,2965.1,443.2,358.4
1998 / 06,10,2783.4,482.5,360.2
1998 / 07,11,2942.4,364.9,376.1
1998 / 07,12,4159.8,429.0,646.4
1998 / 07,04,4116.7,135.8,274.0
1998 / 07,06,2028.3,67.6,163.0
1998 / 08,07,3503.9,200.1,477.3
1998 / 09,11,2846.0,429.3,387.7
1998 / 09,04,4056.2,109.2,226.8
1998 / 10,12,3793.9,478.9,562.2
1998 / 10,08,2518.2,434.2,317.4
1998 / 10,05,3328.1,123.9,292.7
1998 / 11,07,3422.3,217.6,425.6
1998 / 11,09,4369.7,173.3,258.1
1998 / 12,02,1404.9,59.1,127.7
1998 / 12,03,2015.0,48.5,59.7
1999 / 03,05,3434.5,135.1,294.4
1999 / 05,09,4334.8,209.3,302.0
1999 / 05,07,3356.8,259.6,463.3
1999 / 06,02,1427.9,47.0,112.1
1999 / 07,07,3561.4,241.7,548.1
1999 / 07,06,2038.9,75.5,164.7
1999 / 08,07,3616.5,212.1,449.8
1999 / 08,04,4201.3,119.3,258.1
1999 / 08,01,1978.9,55.9,115.2
1999 / 08,02,1371.6,49.8,115.5
1999 / 08,11,2928.7,405.8,392.0
1999 / 09,10,2573.5,470.0,334.7
1999 / 09,05,3501.7,142.6,335.4
1999 / 09,03,2084.1,51.1,89.6
1999 / 10,08,2475.5,450.7,325.7
1999 / 11,09,4535.4,195.9,280.3
1999 / 11,01,1994.2,59.8,99.8
1999 / 11,05,3593.5,120.4,267.2
2000 / 01,01,1922.3,65.2,101.8
2000 / 01,03,1861.8,44.4,65.3
2000 / 01,09,4071.0,179.1,283.9
2000 / 02,01,1856.1,60.0,98.3
2000 / 02,02,1304.8,53.4,115.9
2000 / 05,11,3232.3,440.5,390.6
2000 / 05,04,4447.3,170.6,314.1
2000 / 05,05,3684.8,172.6,379.6
2000 / 05,08,2712.0,443.9,303.8
2000 / 06,04,4275.2,165.5,316.7
2000 / 06,09,4514.4,241.5,395.4
2000 / 07,06,2102.2,68.8,150.2
2000 / 07,03,2020.5,63.5,112.3
2000 / 08,11,3186.4,430.1,420.9
2000 / 08,02,1454.0,60.3,153.9
2000 / 08,03,2101.4,55.4,119.1
2000 / 09,11,2954.0,438.7,382.6
2000 / 09,08,2559.9,434.2,293.2
2000 / 09,04,4162.9,155.6,315.5
2000 / 10,06,2069.2,75.5,154.5
2000 / 12,07,3504.1,282.4,463.3
2001 / 01,10,2112.8,498.4,381.1
2001 / 01,01,1959.2,97.5,126.5
2001 / 01,11,2686.4,448.7,398.6
2001 / 03,04,4204.9,170.9,314.2
2001 / 04,10,2455.8,423.8,365.7
2001 / 04,11,2952.3,396.5,395.6
2001 / 05,04,4461.7,163.4,300.8
2001 / 06,09,4725.5,238.1,401.9
2001 / 06,04,4406.9,152.9,326.7
2001 / 06,10,2633.0,488.2,429.2
2001 / 07,10,2475.5,393.2,398.4
2001 / 08,05,3500.9,138.8,425.2
2001 / 08,12,4050.1,467.8,668.6
2001 / 09,05,3371.0,168.3,389.0
2001 / 12,04,4471.0,161.6,309.9
2002 / 01,06,2189.5,109.6,215.2
2002 / 02,03,1633.4,57.5,99.6
2002 / 04,06,2252.5,88.5,180.5
2002 / 05,06,2344.2,122.8,218.5
2002 / 05,01,2012.5,76.5,112.7
2002 / 07,05,4211.7,146.8,
2002 / 07,02,1744.5,49.1,
2002 / 08,08,2906.8,362.8,
2002 / 08,03,2009.4,45.3,
2002 / 09,10,2907.8,407.7,
2002 / 10,05,4129.2,143.7,
2002 / 12,06,2546.2,72.8,
2003 / 01,02,1647.6,57.8,
2003 / 01,07,4333.5,216.6,
2003 / 02,04,3984.8,88.7,
2003 / 03,08,2814.3,362.6,
2003 / 03,01,2065.6,73.5,
2003 / 05,12,4921.2,353.6,
2003 / 05,07,4527.2,193.7,
2003 / 05,01,2112.0,53.0,
2003 / 06,03,2030.4,47.0,
2003 / 06,12,4950.9,394.1,
2003 / 07,05,4214.1,127.2,
2003 / 09,04,5019.5,133.1,
2003 / 09,07,4622.5,234.0,
2003 / 09,05,4243.7,157.5,
2003 / 10,09,4866.6,172.9,
2003 / 10,07,4381.3,180.9,
2004 / 01,06,2243.6,67.3,
2004 / 02,08,2492.9,368.8,
2004 / 02,03,1635.6,37.2,
2004 / 05,10,3152.6,456.9,302.7
2004 / 05,07,3941.5,237.2,342.6
2004 / 06,07,4486.7,279.7,371.9
2004 / 06,12,4761.9,482.6,541.4
2004 / 06,05,4077.7,189.4,298.7
2004 / 07,03,1854.3,56.7,80.8
2004 / 08,09,4714.0,204.8,274.7
2004 / 08,05,3812.7,165.3,348.0
2004 / 08,10,3016.9,432.2,264.2
2004 / 08,06,2406.1,80.7,136.6
2004 / 09,10,3028.5,487.3,270.5
2004 / 11,12,3830.5,440.7,424.8
2004 / 11,02,1707.5,47.3,58.1
2004 / 11,05,3917.6,174.9,298.0
2004 / 12,03,1781.6,69.8,72.2
2004 / 12,08,2603.9,540.9,305.0
2004 / 12,01,1907.8,89.9,93.6
2005 / 01,04,4412.3,146.5,185.2
2005 / 01,12,3341.6,398.6,405.2
2005 / 02,04,3955.1,145.1,186.8
2005 / 02,09,3803.0,187.9,210.6
2005 / 03,07,4075.6,287.7,362.9
2005 / 03,06,2367.3,105.4,148.7
2005 / 03,11,3036.9,397.8,303.4
2005 / 03,08,2524.5,432.9,292.7
2005 / 03,02,1661.5,61.5,79.6
2005 / 03,01,1916.9,70.7,85.3
2005 / 05,11,3313.7,366.2,295.4
2005 / 05,02,1553.2,51.8,70.7
2005 / 05,06,2236.5,83.8,123.4
2005 / 06,11,3565.7,420.2,336.7
2005 / 07,12,4404.9,436.4,535.1
2005 / 07,04,4573.8,144.6,197.6
2005 / 08,12,4355.0,446.7,547.5
2005 / 08,05,3867.8,168.8,338.4
2005 / 10,10,2931.0,497.6,258.5
2005 / 10,11,3354.1,432.9,291.2
2005 / 10,07,4039.6,263.7,337.1
2005 / 11,12,3916.3,444.0,438.6
2005 / 12,09,4628.4,266.9,244.5
2005 / 12,07,3978.6,288.9,333.3
2006 / 01,12,3663.8,451.8,458.3
2006 / 01,02,1627.7,58.4,79.0
2006 / 01,10,2558.7,461.8,256.3
2006 / 02,08,2163.6,336.2,234.6
2006 / 03,01,1839.4,69.4,89.1
2006 / 03,04,4443.0,162.6,207.3
2006 / 03,02,1613.2,69.7,94.0
2006 / 04,08,2450.1,381.2,272.8
2006 / 05,11,3381.0,397.1,285.6
2006 / 05,09,5058.7,209.0,232.6
2006 / 06,02,1750.4,76.4,97.4
2006 / 06,05,3781.9,208.2,312.0
2006 / 06,10,3065.3,501.2,295.5
2006 / 06,01,1948.2,83.9,94.5
2006 / 07,05,3735.2,178.8,307.4
2006 / 08,12,4293.8,448.0,506.0
2006 / 09,05,3631.1,178.6,291.9
2006 / 09,01,1899.1,72.7,77.3
2006 / 09,03,1810.0,62.4,61.7
2006 / 10,12,3945.1,455.9,433.6
2006 / 10,10,2737.3,455.0,255.8
2006 / 10,04,4626.2,155.9,182.0
2006 / 11,02,1699.5,71.7,78.3
2006 / 12,07,3871.1,281.3,284.4
2006 / 12,04,4506.1,171.7,158.2
2007 / 01,10,2487.3,438.4,268.6
2007 / 03,11,2847.3,379.9,276.4
2007 / 04,07,3733.2,257.3,280.6
2007 / 04,12,3782.5,434.0,416.5
2007 / 06,12,4334.4,459.4,487.8
2007 / 07,03,1895.2,65.5,61.0
2007 / 07,07,4007.2,274.8,301.2
2007 / 08,12,4319.5,450.5,463.8
2007 / 08,10,2892.6,449.7,296.6
2007 / 10,04,4589.8,168.5,179.6
2007 / 10,08,2641.7,402.3,261.2
2007 / 10,10,2796.4,432.5,271.6
2007 / 11,03,1791.6,66.3,59.8
2007 / 12,01,1980.9,78.3,70.1
2008 / 01,07,4238.3,275.5,313.0
2008 / 01,08,2788.2,424.1,292.2
2008 / 02,05,3673.1,179.0,225.0
2008 / 02,01,1975.3,81.3,74.1
2008 / 02,10,2331.7,386.0,234.7
2008 / 03,04,4566.0,183.4,176.5
2008 / 04,09,4582.3,199.5,213.9
2008 / 04,05,3703.2,176.9,239.8
2008 / 06,05,3642.3,180.7,249.1
2008 / 08,09,4500.8,221.7,249.6
2008 / 08,10,2696.0,409.3,287.5
2008 / 09,10,2678.4,394.6,269.6
2008 / 09,12,4068.2,400.0,423.4
2008 / 09,07,3977.3,247.0,263.6
2008 / 09,11,3116.8,357.4,269.0
2008 / 09,01,1982.8,90.9,76.8
2008 / 10,06,2386.0,113.3,143.1
2008 / 10,05,3688.4,161.0,248.8
2008 / 10,01,1996.1,80.1,75.5
2008 / 10,03,1850.1,69.5,71.1
2008 / 11,03,1788.3,68.6,69.7
2008 / 12,09,4962.1,236.1,238.5
2009 / 01,08,2458.0,391.7,299.0
2009 / 01,05,3564.8,169.3,249.4
2009 / 01,09,4207.2,225.5,258.6
2009 / 01,06,2259.9,109.4,138.2
2009 / 02,02,1524.9,64.3,75.8
2009 / 02,09,3748.4,180.7,205.4
2009 / 02,04,4011.1,146.8,169.7
2009 / 02,05,3252.9,152.7,209.4
2009 / 03,08,2422.0,307.5,245.4
2009 / 04,07,3772.7,235.7,274.8
2009 / 05,02,1675.1,73.8,92.9
2009 / 06,11,3379.0,364.3,290.4
2009 / 06,04,4854.6,198.9,225.3
2009 / 06,06,2530.8,103.7,125.8
2009 / 08,12,4228.1,398.1,457.4
2009 / 08,04,4552.6,178.7,219.9
2009 / 09,05,3684.3,173.5,245.4
2009 / 09,03,1856.2,83.5,87.2
2009 / 10,10,2694.6,376.7,279.4
2009 / 12,06,2487.7,145.2,159.5
2010 / 02,07,3326.4,192.5,219.2
2010 / 02,05,3162.4,148.5,184.4
2010 / 02,01,1641.1,70.5,62.7
2010 / 05,05,3364.1,173.8,226.2
2010 / 05,08,2427.2,310.0,238.8
2010 / 05,06,2179.1,102.1,123.1
2010 / 06,12,4472.9,388.3,448.3
2010 / 06,05,3898.3,182.7,243.2
2010 / 06,03,1972.9,87.2,91.6
2010 / 06,01,2127.5,104.1,81.7
2010 / 07,10,2716.6,360.0,294.1
2010 / 07,05,3724.9,186.3,249.3
2010 / 09,09,4394.5,229.6,239.0
2010 / 09,02,1643.9,79.8,89.9
2010 / 09,12,3972.7,393.0,410.3
2010 / 09,08,2562.6,342.3,241.0
2010 / 11,12,4213.4,350.3,365.5
2010 / 12,11,2464.5,288.9,218.0
2010 / 12,06,1770.0,90.7,101.2
2011 / 01,11,3139.8,318.2,263.4
2011 / 01,07,4440.0,240.7,247.0
2011 / 02,11,2770.1,307.9,263.0
2011 / 03,05,3981.2,204.5,237.6
2011 / 03,07,4154.1,268.1,260.4
2011 / 03,02,1863.5,85.0,90.3
2011 / 04,06,2216.9,91.3,113.8
2011 / 04,07,3887.2,235.5,245.5
2011 / 06,03,2015.5,90.2,93.0
2011 / 07,04,4449.4,171.5,184.9
2011 / 07,05,3599.4,170.5,227.2
2011 / 07,07,3760.6,223.1,247.2
2011 / 08,11,3461.3,341.7,256.4
2011 / 08,02,1794.1,69.0,76.7
2011 / 09,10,2861.0,379.0,274.4
2011 / 10,03,1871.7,75.8,76.0
2011 / 11,05,3811.9,180.0,213.1
2011 / 11,11,3330.0,297.4,228.2
2011 / 11,10,2892.2,335.1,249.9
2011 / 11,03,1932.1,99.3,97.0
2011 / 12,06,2356.3,108.4,108.2
2012 / 01,03,1899.7,90.5,92.4
2012 / 02,08,2355.4,285.9,224.5
2012 / 04,06,2074.9,88.4,114.0
2012 / 05,08,2623.5,330.5,254.9
2012 / 05,01,2056.6,78.9,78.5
2012 / 05,07,3885.2,236.9,253.0
2012 / 07,02,1645.2,64.7,81.5
2012 / 07,03,1875.0,82.6,88.7
2012 / 10,07,3797.1,199.9,218.3
2012 / 11,05,3835.1,165.1,221.3
2012 / 12,09,4401.0,213.5,224.6
2012 / 12,12,3810.8,397.3,375.2
2012 / 12,04,4760.1,191.8,171.8
2012 / 12,03,1997.1,79.2,69.0
2013 / 01,09,4160.8,182.7,243.6
2013 / 01,01,2005.3,98.8,100.8
2013 / 02,10,2093.0,278.2,230.4
2013 / 02,03,1774.7,79.1,80.4
2013 / 02,06,1982.8,92.8,113.6
2013 / 03,11,2755.1,277.2,230.5
2013 / 03,05,3593.8,177.7,213.6
2013 / 04,11,3101.9,269.9,231.9
2013 / 04,05,3628.0,166.9,219.6
2013 / 04,10,2702.1,288.8,245.8
2013 / 05,10,2930.7,335.6,282.4
2013 / 05,08,2551.6,312.6,250.9
2013 / 06,07,3665.8,242.9,259.3
2013 / 07,08,2475.4,325.0,273.4
2013 / 11,10,2427.4,321.2,257.7
2013 / 11,09,3999.3,164.3,214.1
2013 / 11,05,3379.4,177.4,220.2
2014 / 01,03,1826.9,120.3,117.3
2014 / 03,03,1871.3,95.9,95.3
2014 / 03,12,3579.8,337.1,404.1
2014 / 04,11,3023.3,284.5,261.5
2014 / 04,03,1881.7,125.5,121.2
2014 / 06,03,1816.2,101.0,100.1
2014 / 06,10,2617.9,331.1,313.5
2014 / 07,06,2311.4,130.7,164.4
2014 / 07,08,2540.2,348.2,304.5
2014 / 07,01,2037.5,100.9,106.6
2014 / 08,03,1786.5,99.3,105.9
2014 / 10,07,3573.2,244.7,314.1
2014 / 11,10,2378.9,307.4,267.9
2014 / 11,06,1974.9,102.8,117.8
2014 / 12,02,1617.7,87.5,100.8
2014 / 12,07,3870.0,312.6,350.4
2014 / 12,12,4045.1,441.8,480.3
2015 / 01,09,3464.6,197.2,272.9
2015 / 02,04,3405.9,178.2,219.3
2015 / 02,01,1554.0,93.4,105.0
2015 / 02,07,2913.2,210.6,296.7
2015 / 04,09,3801.6,187.1,266.0
2015 / 05,11,3127.5,270.2,275.7
2015 / 05,03,1747.5,92.7,115.1
2015 / 06,12,4225.8,394.9,484.9
2015 / 07,04,4208.0,204.9,244.2
2015 / 07,06,2177.7,123.2,151.0
2015 / 09,09,3763.3,197.9,269.9
2015 / 09,04,4015.6,205.9,257.3
2015 / 09,05,3460.2,202.2,292.8
2015 / 10,12,3687.8,360.6,455.9
2015 / 10,07,3573.6,247.5,343.2
2015 / 10,09,3704.0,205.8,281.2
2015 / 11,05,3365.7,187.7,275.4
2015 / 12,12,3964.4,479.6,526.9
2016 / 01,09,3394.0,168.4,241.3
2016 / 01,11,2649.5,242.1,249.1
2016 / 02,01,1756.3,120.5,149.2
2016 / 04,03,1740.6,118.7,156.2
2016 / 04,01,1788.7,106.8,125.7
2016 / 04,11,2929.9,278.1,288.9
2016 / 04,04,3880.8,211.7,292.2
2016 / 05,10,2669.7,313.1,330.4
2016 / 06,06,2280.2,132.9,190.8
2016 / 07,06,2127.6,117.2,171.8
2016 / 07,04,4119.7,225.9,303.7
2016 / 08,03,1965.3,130.8,178.0
2016 / 09,10,2480.2,325.7,339.4
2016 / 09,12,3803.1,366.9,507.9
2016 / 09,06,2098.3,111.5,175.1
2016 / 09,02,1480.1,115.2,159.9
2016 / 10,08,2355.5,322.2,319.8
2016 / 10,02,1465.9,84.1,128.0
2016 / 12,04,4209.8,258.7,303.8
2016 / 12,10,2537.5,453.3,381.8
2016 / 12,05,3583.5,242.6,319.7
2017 / 01,08,2352.5,373.0,371.5
2017 / 02,08,2078.0,292.1,300.2
2017 / 02,07,3268.4,222.4,347.4
2017 / 02,03,1735.2,98.2,138.4
2017 / 03,11,2830.9,266.0,290.2
2017 / 04,12,3790.7,367.6,486.9
2017 / 06,11,3432.1,306.6,340.6
2017 / 06,09,4050.6,232.6,357.5
2017 / 07,03,1939.3,112.2,143.6
2017 / 08,08,2486.2,346.9,358.8
2017 / 09,12,3645.9,375.7,522.0
2017 / 09,08,2362.7,329.0,321.6
2017 / 11,01,1911.1,99.2,115.6
2017 / 12,09,3737.5,232.4,321.9
2017 / 12,10,2286.7,402.3,355.5
2017 / 12,02,1473.0,115.3,155.9
2018 / 01,01,1869.9,133.7,147.1
2018 / 01,06,2157.5,151.0,211.8
2018 / 02,07,3286.1,250.2,358.2
2018 / 02,06,1928.1,122.6,169.5
2018 / 03,09,3714.7,224.8,318.0
2018 / 03,04,4018.4,227.7,317.7
2018 / 04,02,1404.4,91.4,135.3
2018 / 06,06,2235.8,129.8,177.8
2018 / 08,07,3878.4,291.3,453.4
2018 / 08,03,2039.4,133.3,177.0
2018 / 09,06,2123.1,125.4,179.2
2018 / 10,10,2624.9,295.7,400.6
2018 / 11,10,2644.2,331.2,421.9
2018 / 11,05,3528.7,196.3,302.9
2018 / 11,01,1961.3,120.7,140.1
2018 / 11,02,1572.7,117.1,163.8
2018 / 12,10,2404.3,357.7,413.7
2018 / 12,08,2347.8,336.1,334.9
2018 / 12,12,3547.1,410.4,520.4
2018 / 12,01,1918.8,123.2,127.1
2019 / 01,05,3380.3,217.0,345.0
2019 / 02,11,2497.2,249.8,279.5
2019 / 03,11,2731.7,278.9,306.0
2019 / 03,07,3632.0,270.2,422.1
2019 / 04,10,2518.5,289.4,402.5
2019 / 04,02,1504.6,92.6,145.2
2019 / 04,03,1938.3,128.0,196.4
2019 / 05,06,2334.8,153.8,211.1
2019 / 06,10,2534.0,298.4,439.0
2019 / 06,03,1791.5,101.8,163.6
2019 / 07,12,4238.1,403.9,660.5
2019 / 09,04,3885.6,216.5,347.5
2019 / 09,10,2382.8,255.8,383.8
2019 / 09,06,2209.1,122.6,180.5
2019 / 10,10,2350.9,276.1,387.0
2019 / 10,07,3418.2,259.2,442.7
2019 / 10,05,3233.2,173.4,292.3
2019 / 10,12,3495.1,337.5,535.7
2019 / 11,02,1432.0,90.5,128.9
2019 / 12,11,2866.3,350.8,380.7
2019 / 12,12,3682.7,423.2,610.3
2020 / 01,06,2176.8,172.6,236.4
2020 / 02,05,3081.1,178.2,293.7
2020 / 02,11,2523.2,238.7,326.0
2020 / 02,06,1972.7,123.2,180.8
2020 / 03,07,3584.9,282.7,456.5
2020 / 03,03,1955.4,139.8,219.0
2020 / 04,05,3355.3,189.1,326.6
2020 / 04,11,2906.4,278.0,420.6
2020 / 04,01,1923.2,105.3,139.6
2020 / 05,02,1689.7,143.6,194.6
2020 / 06,03,2354.0,240.5,276.5
2020 / 08,08,2639.6,351.9,419.7
2020 / 08,06,2568.2,200.5,256.9
2020 / 10,04,4402.9,323.7,411.7
2020 / 10,09,4119.7,296.4,446.5
2020 / 11,10,2911.9,293.7,402.2
2020 / 11,05,3625.7,266.2,378.8
2020 / 12,09,3935.6,315.2,458.2
2020 / 12,02,1723.3,163.0,188.1
2020 / 12,05,3740.1,311.9,398.7
2021 / 01,09,3688.7,271.7,410.4
2021 / 01,07,3636.4,358.5,552.0
2021 / 02,08,2027.3,299.2,360.3
2021 / 02,10,2034.4,267.2,344.3
2021 / 02,01,1904.4,132.1,130.8
2021 / 03,08,2507.8,362.3,425.6
2021 / 03,10,2779.9,323.4,413.2
2021 / 04,02,1642.9,156.9,193.0
2021 / 05,10,2847.4,327.8,423.4
2021 / 05,03,2138.0,147.6,191.9
2021 / 06,09,4345.4,276.2,428.2
2021 / 07,04,4313.3,339.1,403.5
2021 / 07,08,2536.2,336.1,375.3
2021 / 07,02,1766.4,157.9,189.9
2021 / 07,03,2368.1,140.6,204.2
2021 / 07,06,2534.9,211.4,243.4
2021 / 08,07,3817.6,349.2,559.7
2021 / 08,08,2411.5,324.0,388.5
2021 / 08,06,2541.9,168.3,218.4
2021 / 09,05,3496.4,286.2,371.7
2021 / 10,01,2328.3,143.1,137.1
2021 / 11,01,2359.3,148.7,163.9
2021 / 11,04,4208.7,305.7,380.6
2021 / 12,02,1643.2,167.2,203.2
2022 / 01,04,3521.5,257.2,336.8
2022 / 01,12,3384.3,327.1,523.4
2022 / 01,06,2148.7,146.6,183.3
2022 / 03,12,3784.9,343.6,562.2
2022 / 03,04,3882.0,291.2,350.3
2022 / 03,02,1523.9,108.0,142.1
2022 / 05,03,2006.2,128.7,155.1
2022 / 05,08,2221.4,298.1,350.8
2022 / 05,05,3143.0,201.8,307.3
2022 / 06,08,2293.1,315.2,358.8
2022 / 06,06,2305.7,146.5,210.0
2022 / 06,01,2199.2,117.4,136.6
2022 / 07,09,3785.9,236.4,373.9
2022 / 09,03,2014.4,117.9,149.4
2022 / 09,02,1495.9,111.1,155.4
2022 / 10,12,3779.6,308.5,522.0
2022 / 10,03,1970.3,117.5,145.3
2022 / 11,05,3352.8,206.0,324.6
2022 / 11,02,1558.8,75.7,102.5
2022 / 12,08,2314.7,352.7,366.8
2022 / 12,09,3702.2,279.0,401.0
2023 / 01,01,2116.8,139.6,155.0
2023 / 01,03,2051.0,137.6,159.4
2023 / 02,07,2974.3,225.7,377.2
2023 / 04,04,3529.3,210.1,298.1
2023 / 06,07,3520.1,273.4,437.9
2023 / 07,07,3600.5,279.2,441.1
2023 / 07,02,1505.6,95.1,127.4
2023 / 08,07,3589.2,288.3,458.9
2023 / 08,09,3827.8,232.1,380.9
2023 / 10,12,4082.1,297.7,543.5
2023 / 10,10,2729.8,271.1,329.4
2023 / 10,03,2169.8,131.4,154.8
2023 / 11,03,2141.9,146.5,164.6
2023 / 12,06,2351.1,155.4,170.2
1991 / 01,09,1597.3,,
1991 / 01,06,654.4,,
1991 / 03,10,1863.9,,
1991 / 05,08,3215.3,,
1991 / 05,01,2596.6,,
1991 / 06,09,5324.3,,
1991 / 06,08,2873.5,,
1991 / 07,04,4357.6,,
1991 / 07,03,2162.9,,
1991 / 08,09,5463.0,,
1991 / 10,10,2337.2,,
1991 / 10,07,4302.5,,
1991 / 10,08,3293.0,,
1991 / 10,03,2159.1,,
1991 / 11,03,2142.8,,
1991 / 11,06,2135.8,,
1991 / 12,01,2723.6,,
1992 / 01,05,4086.5,,
1992 / 01,03,2087.8,,
1992 / 01,04,4170.8,,
1992 / 03,06,2099.3,,
1992 / 05,12,4768.2,,
1992 / 05,09,5546.4,,
1992 / 05,03,2164.1,,
1992 / 06,07,4452.6,,
1992 / 06,10,2598.7,,
1992 / 07,02,1627.2,,
1992 / 08,12,4625.7,,
1992 / 08,08,3027.8,,
1992 / 10,03,2050.0,,
1992 / 10,07,4162.1,,
1992 / 12,05,3862.0,,
1992 / 12,03,2109.0,,
1993 / 01,07,3700.9,,
1993 / 01,01,2300.5,,
1993 / 01,08,2467.2,,
1993 / 01,05,3411.2,,
1993 / 07,05,3570.6,58.8,102.6
1993 / 07,08,2627.9,274.3,153.9
1993 / 07,06,1964.1,,3.6
1993 / 07,03,2065.7,,47.1
1993 / 08,04,4069.2,38.8,58.0
1993 / 10,08,2661.0,139.3,70.2
1993 / 11,01,2412.0,19.4,23.4
1993 / 12,05,3657.4,106.5,125.6
1993 / 12,06,2028.2,64.5,92.7
1993 / 12,02,1507.2,38.7,50.3
1994 / 02,08,2144.2,,
1994 / 03,10,2070.1,376.0,231.6
1994 / 04,06,1929.7,48.8,59.7
1994 / 05,05,3483.0,79.1,105.3
1994 / 05,02,1397.2,28.8,43.6
1994 / 06,12,4853.7,357.3,379.9
1994 / 08,07,4211.6,174.8,178.2
1994 / 08,01,2565.0,31.7,40.6
1994 / 09,09,4996.7,193.3,232.7
1994 / 10,09,5012.5,183.5,215.8
1994 / 10,05,3510.8,77.4,104.5
1994 / 11,09,5216.4,177.0,195.3
1994 / 12,10,2057.7,407.8,222.5
1995 / 01,04,4165.9,91.3,91.4
1995 / 01,02,1562.6,25.6,42.3
1995 / 03,12,3879.6,334.7,347.6
1995 / 03,09,4853.3,179.5,223.2
1995 / 04,09,4694.6,177.2,204.6
1995 / 04,10,2143.9,329.9,199.2
1995 / 04,06,1902.1,42.0,59.8
1995 / 06,04,4241.8,118.0,129.5
1995 / 07,09,5324.5,175.6,241.5
1995 / 07,02,1581.4,27.8,49.1
1995 / 08,01,2192.1,30.6,55.4
1995 / 08,06,2135.9,37.5,65.5
1995 / 09,06,2042.4,43.0,64.7
1995 / 09,03,1939.6,38.0,50.3
1995 / 09,10,2222.9,307.8,206.5
1995 / 09,08,2647.6,263.5,152.4
1995 / 10,10,2439.6,333.1,204.9
1995 / 10,08,2747.0,262.8,133.5
1995 / 10,03,1972.7,34.8,42.8
1995 / 11,08,2825.6,321.9,148.6
1995 / 11,02,1591.0,37.8,51.9
1995 / 12,12,3620.9,313.2,338.2
1996 / 01,05,3899.9,46.4,66.0
1996 / 02,10,2101.1,292.3,218.8
1996 / 02,06,1874.4,42.7,63.2
1996 / 03,03,1915.1,38.8,49.5
1996 / 04,05,3657.1,85.6,167.6
1996 / 06,04,4006.3,131.7,193.6
1996 / 06,11,3030.6,389.6,341.5
1996 / 06,07,3689.0,227.4,349.2
1996 / 07,08,2677.6,289.2,206.0
1996 / 07,11,3177.5,355.9,342.3
1996 / 08,08,2589.5,349.3,239.8
1996 / 09,12,4156.0,310.9,366.0
1996 / 09,09,4672.6,136.2,201.0
1996 / 09,10,2527.7,359.6,233.3
1996 / 11,06,1995.2,54.9,94.3
1996 / 11,03,1927.5,40.2,61.3
1996 / 12,06,2138.8,57.8,80.1
1997 / 02,03,1795.5,28.7,51.2
1997 / 03,10,2176.5,361.9,253.9
1997 / 03,06,1936.1,45.1,81.4
1997 / 03,03,1966.1,30.0,51.4
1997 / 04,06,2013.5,48.4,89.5
1997 / 05,02,1608.9,35.1,82.9
1997 / 05,10,2880.7,465.8,325.4
1997 / 05,05,3594.5,98.7,204.0
1997 / 05,04,4226.2,129.2,220.9
1997 / 06,12,4263.0,350.5,449.2
1997 / 07,05,3675.6,87.7,223.5
1997 / 08,11,2793.0,352.6,334.1
1997 / 08,04,4031.0,109.4,220.2
1997 / 08,03,2013.8,28.6,56.2
1997 / 11,04,3890.9,121.5,210.7
1997 / 11,08,2403.0,387.7,241.4
1997 / 12,09,4836.7,185.1,267.9
1997 / 12,04,4416.1,128.5,212.7
1998 / 02,03,1770.3,33.9,59.5
1998 / 02,09,3919.2,158.0,227.2
1998 / 02,10,1912.8,384.0,261.5
1998 / 02,06,1786.2,52.4,97.0
1998 / 03,11,2627.5,403.8,338.9
1998 / 03,06,1970.3,56.9,101.3
1998 / 04,09,4572.6,200.7,284.5
1998 / 04,10,2583.1,466.1,311.1
1998 / 04,12,3845.2,510.4,565.1
1998 / 05,09,4905.6,205.6,290.4
1998 / 05,05,3424.7,113.0,250.6
1998 / 05,04,4067.3,139.3,260.2
1998 / 06,11,3046.0,383.0,334.8
1998 / 06,03,2059.6,44.9,71.6
1998 / 07,03,2026.6,45.2,78.5
1998 / 08,10,2405.8,375.1,332.6
1998 / 08,05,3376.2,106.9,313.6
1998 / 08,09,4650.2,168.3,312.2
1998 / 09,03,1980.9,40.1,73.9
1998 / 10,01,2010.5,66.0,119.7
1998 / 11,02,1269.7,55.5,103.5
1998 / 11,04,3909.0,116.0,222.6
1998 / 11,01,1825.2,58.0,98.3
1998 / 12,10,2237.9,531.2,330.3
1998 / 12,11,2723.7,411.2,325.3
1999 / 01,06,1840.0,77.4,132.2
1999 / 02,02,1150.8,43.8,102.2
1999 / 02,08,2046.0,327.8,240.4
1999 / 04,09,4224.4,191.8,296.6
1999 / 04,12,3676.5,500.2,576.1
1999 / 05,11,2883.7,414.2,349.4
1999 / 06,03,2112.0,44.7,77.7
1999 / 08,06,2035.4,58.5,129.8
1999 / 10,12,3783.9,482.6,568.1
1999 / 10,01,1920.0,75.4,111.7
1999 / 11,10,2289.5,496.8,338.4
1999 / 11,11,2799.6,394.6,318.4
1999 / 11,03,2106.7,41.9,60.3
1999 / 11,06,2091.9,62.9,114.8
