MONTH,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED
1993 / 03,03,4590.8,,
1993 / 03,04,3424.1,,
1993 / 03,16,2335.2,,
1993 / 04,07,3774.5,,
1993 / 04,17,5902.4,,
1993 / 05,09,3543.5,,
1993 / 05,13,2502.2,100.2,71.6
1993 / 06,07,3335.5,222.5,193.9
1993 / 06,17,6070.1,217.3,194.7
1993 / 06,02,2772.4,307.9,164.7
1993 / 06,13,2793.7,133.5,94.7
1993 / 07,17,5769.8,344.4,362.5
1993 / 09,13,2606.9,122.1,100.1
1993 / 10,13,2615.8,123.9,89.9
1993 / 10,08,2872.5,158.0,160.8
1993 / 10,04,2892.6,102.0,114.2
1993 / 10,09,3151.5,197.6,193.2
1993 / 12,14,4835.5,425.4,268.9
1993 / 12,02,2753.9,392.4,194.1
1993 / 12,16,2311.0,83.0,96.9
1994 / 02,18,3802.2,455.5,253.1
1994 / 02,10,2749.9,357.4,234.3
1994 / 03,01,5260.8,352.4,379.2
1994 / 03,16,2400.5,82.0,96.4
1994 / 03,05,4846.1,206.5,301.7
1994 / 03,10,3480.4,626.0,340.4
1994 / 04,10,3476.8,561.4,308.1
1994 / 04,05,4865.5,186.8,275.1
1994 / 05,10,3384.7,534.9,292.5
1994 / 05,03,4625.1,135.6,242.3
1994 / 05,01,4655.9,257.6,320.6
1994 / 06,07,3432.3,305.9,323.0
1994 / 06,11,6059.2,618.1,395.1
1994 / 06,17,6090.0,323.7,320.5
1994 / 07,02,2533.3,333.1,202.7
1994 / 07,13,2630.6,143.0,120.2
1994 / 08,10,3486.7,531.2,296.0
1994 / 08,09,3576.3,168.8,171.1
1994 / 09,03,4503.8,135.8,238.5
1994 / 09,07,3293.4,261.8,286.2
1994 / 09,16,2217.6,70.1,90.9
1994 / 09,17,5171.7,291.1,284.5
1994 / 10,02,2582.9,308.1,176.8
1994 / 10,11,4774.2,567.4,340.6
1994 / 11,16,2256.3,67.1,66.1
1994 / 11,05,4956.9,185.8,234.6
1994 / 11,09,3393.2,144.9,152.9
1994 / 11,12,5538.3,506.4,340.5
1995 / 01,01,4762.5,227.2,307.8
1995 / 01,05,4468.8,164.7,256.0
1995 / 02,14,3980.8,296.9,217.2
1995 / 03,08,2881.7,136.4,143.1
1995 / 03,10,3220.3,505.9,302.3
1995 / 03,05,4585.0,172.6,247.1
1995 / 04,13,2265.8,106.4,93.9
1995 / 04,16,2093.3,54.9,78.3
1995 / 05,05,5273.5,188.9,253.7
1995 / 05,18,6472.1,665.8,397.9
1995 / 05,06,3344.8,360.7,221.9
1995 / 05,10,3580.1,473.9,293.8
1995 / 06,01,4950.6,266.1,366.6
1995 / 06,06,3258.0,379.9,253.8
1995 / 07,04,3299.7,106.2,211.9
1995 / 08,13,2467.4,115.5,113.0
1995 / 08,10,3359.2,409.9,302.0
1995 / 08,15,4896.1,494.9,318.7
1995 / 09,11,4724.6,520.1,372.9
1995 / 10,17,5004.1,271.5,259.9
1995 / 10,06,3074.1,390.7,222.5
1995 / 10,07,3380.6,299.2,295.6
1995 / 10,04,3152.4,104.9,183.6
1995 / 11,15,5194.6,633.1,309.7
1995 / 11,02,2463.1,369.3,187.5
1995 / 11,10,3537.8,517.8,294.8
1995 / 12,06,2922.3,422.6,241.0
1995 / 12,16,2177.1,62.6,81.3
1995 / 12,03,4162.2,141.8,213.6
1996 / 01,17,4708.9,165.9,196.7
1996 / 01,16,2328.4,33.4,51.3
1996 / 02,01,4400.8,246.5,296.0
1996 / 02,15,4149.6,514.7,285.9
1996 / 02,06,2780.6,492.5,287.0
1996 / 03,14,4757.6,377.9,272.5
1996 / 04,15,5216.8,599.9,336.8
1996 / 04,12,6061.6,531.7,473.4
1996 / 05,10,3681.4,531.4,297.4
1996 / 05,13,2496.0,141.7,113.5
1996 / 06,15,5144.3,673.5,318.1
1996 / 06,04,3166.3,103.1,189.8
1996 / 07,02,2571.4,312.0,176.5
1996 / 07,04,3473.8,108.2,197.4
1996 / 07,18,6761.2,745.1,414.9
1996 / 07,13,2600.7,153.0,113.0
1996 / 08,09,3404.4,172.7,167.0
1996 / 09,01,4711.9,243.7,268.4
1996 / 09,05,4707.2,140.4,221.5
1996 / 09,15,5028.1,568.8,270.7
1996 / 10,09,3375.3,175.2,163.9
1996 / 10,15,5400.2,653.9,303.5
1996 / 10,17,5211.8,264.0,237.3
1996 / 10,06,3069.9,608.0,309.7
1996 / 11,13,2323.2,128.4,99.1
1996 / 12,04,3212.1,97.9,156.5
1996 / 12,07,3456.8,327.1,295.1
1996 / 12,11,4831.2,650.4,365.7
1997 / 01,18,5115.5,592.7,400.2
1997 / 01,15,4563.7,584.8,325.5
1997 / 01,11,4692.2,536.4,370.6
1997 / 01,13,2302.9,113.1,100.3
1997 / 02,17,3999.4,199.1,211.8
1997 / 02,10,2864.4,442.9,247.5
1997 / 02,02,2130.8,282.6,154.9
1997 / 03,02,2239.3,294.4,158.9
1997 / 04,04,3144.0,87.4,182.6
1997 / 04,06,3036.3,553.6,302.9
1997 / 05,12,5646.3,546.6,450.6
1997 / 05,04,3249.0,100.0,191.1
1997 / 06,13,2361.1,122.5,103.9
1997 / 06,02,2359.6,274.3,166.7
1997 / 06,12,5412.9,479.3,386.4
1997 / 07,06,3075.4,515.5,324.3
1997 / 08,05,5100.0,144.3,253.3
1997 / 08,12,4469.4,403.5,314.4
1997 / 08,13,2325.9,116.1,99.5
1997 / 08,02,2313.7,278.4,174.9
1997 / 10,04,2929.0,133.7,234.7
1997 / 10,13,2304.3,183.0,152.3
1997 / 10,12,5341.6,626.4,477.0
1997 / 10,11,4663.7,797.5,468.4
1997 / 11,07,3114.8,389.4,340.5
1997 / 11,15,4746.7,790.8,380.4
1997 / 12,17,5147.9,355.2,344.7
1998 / 01,18,5100.5,907.9,571.9
1998 / 01,08,2824.5,202.3,184.2
1998 / 02,15,3852.4,653.9,352.8
1998 / 02,03,3850.6,136.1,199.8
1998 / 02,14,4051.8,411.3,288.6
1998 / 02,08,2546.6,160.7,154.9
1998 / 03,10,3095.5,639.8,366.4
1998 / 03,15,4431.4,766.3,400.3
1998 / 04,06,2893.6,644.1,320.8
1998 / 04,07,3297.9,363.0,381.1
1998 / 04,05,4620.9,237.2,378.6
1998 / 04,04,2909.1,128.2,248.2
1998 / 05,12,5309.8,676.7,455.6
1998 / 05,04,3031.3,129.7,247.4
1998 / 05,09,3124.0,208.7,210.8
1998 / 06,15,4910.1,770.9,455.7
1998 / 06,06,3126.7,668.3,359.3
1998 / 06,04,3197.6,114.7,235.1
1998 / 07,13,2325.6,154.9,145.7
1998 / 07,10,3298.5,631.3,452.2
1998 / 08,14,4577.6,416.2,371.9
1998 / 08,03,4458.8,155.5,272.9
1998 / 08,12,4265.4,506.3,415.6
1998 / 08,08,2936.6,156.1,192.5
1998 / 08,10,3114.1,630.1,421.8
1998 / 08,18,5383.5,779.8,605.2
1998 / 09,02,2361.8,476.5,252.2
1998 / 09,10,3303.3,773.2,436.1
1998 / 10,18,5365.4,918.9,602.0
1998 / 11,05,4047.1,236.9,378.1
1998 / 11,16,2151.2,75.3,96.9
1998 / 12,17,4801.4,359.7,384.9
1999 / 01,13,2139.3,169.9,158.5
1999 / 01,17,4162.4,324.4,366.2
1999 / 01,04,2731.0,165.2,302.6
1999 / 02,14,3956.6,432.2,343.8
1999 / 02,13,1901.1,155.4,138.4
1999 / 03,13,2282.7,177.6,160.1
1999 / 03,15,4660.8,868.8,499.3
1999 / 03,14,5092.8,600.4,466.6
1999 / 04,12,4834.0,585.6,536.0
1999 / 04,18,5313.7,881.1,664.6
1999 / 05,03,4260.0,191.7,277.4
1999 / 06,10,3476.2,743.9,488.3
1999 / 07,03,4485.3,220.1,392.6
1999 / 07,14,4658.5,492.6,516.3
1999 / 08,01,4182.3,332.2,443.4
1999 / 09,08,2866.7,294.4,334.4
1999 / 09,01,4778.1,487.7,506.8
1999 / 11,11,4567.1,825.6,540.4
1999 / 11,01,4746.2,367.5,403.9
1999 / 12,07,3161.2,509.2,492.6
1999 / 12,14,4963.8,604.0,466.0
1999 / 12,09,3230.9,313.2,355.6
2000 / 01,17,4023.5,316.6,431.8
2000 / 01,16,2048.4,78.5,123.0
2000 / 01,18,4484.1,783.9,628.5
2000 / 01,08,2581.0,187.6,249.1
2000 / 02,14,4304.7,530.6,440.9
2000 / 02,12,4750.7,718.6,506.7
2000 / 02,17,3934.7,353.4,425.2
2000 / 02,02,2029.1,441.3,244.1
2000 / 03,18,4977.0,926.2,661.9
2000 / 03,06,2732.7,766.4,366.8
2000 / 03,05,4246.2,300.2,477.6
2000 / 03,13,2199.8,218.5,208.8
2000 / 04,09,3011.9,244.0,309.7
2000 / 04,04,2829.8,172.2,321.5
2000 / 05,18,6183.4,955.6,734.3
2000 / 05,06,3028.6,778.6,371.8
2000 / 06,14,5000.3,578.9,526.2
2000 / 06,04,3185.6,179.1,370.6
2000 / 07,12,4524.9,619.3,555.4
2000 / 08,18,5963.9,904.5,785.6
2000 / 08,05,4844.0,289.9,560.1
2000 / 08,13,2288.8,202.8,225.3
2000 / 08,06,2794.5,697.4,377.2
2000 / 09,11,4619.6,930.5,638.9
2000 / 09,16,2332.0,111.1,153.2
2000 / 10,18,5215.4,947.9,665.5
2000 / 10,01,4543.5,411.2,489.1
2000 / 12,02,2175.1,495.1,262.2
2000 / 12,08,2724.2,291.4,288.2
2000 / 12,13,1977.4,216.1,189.4
2001 / 01,01,4675.4,463.6,492.8
2001 / 01,07,3175.5,535.9,534.2
2001 / 01,10,3204.7,822.9,520.1
2001 / 01,08,2898.0,234.4,291.5
2001 / 01,06,2598.1,784.8,410.3
2001 / 02,03,3883.8,193.0,273.7
2001 / 02,13,1838.0,169.9,174.2
2001 / 03,14,4918.0,597.8,533.4
2001 / 03,09,3083.6,283.0,338.2
2001 / 04,03,4389.1,212.6,318.7
2001 / 04,13,2155.7,195.2,210.5
2001 / 05,11,4900.4,819.5,657.4
2001 / 06,08,3025.9,233.3,317.7
2001 / 06,15,4844.5,892.8,644.0
2001 / 07,13,2392.9,100.7,235.6
2001 / 08,10,3350.2,7.7,518.2
2001 / 09,06,2523.3,523.0,386.7
2001 / 11,15,4425.2,849.0,564.5
2001 / 11,03,4641.2,267.7,343.0
2001 / 12,17,4980.2,433.8,524.3
2001 / 12,07,3224.0,11.5,486.6
2001 / 12,08,3054.6,247.8,285.4
2001 / 12,15,4524.8,857.6,537.1
2001 / 12,13,2206.5,62.2,193.6
2002 / 01,09,3170.9,264.6,356.8
2002 / 01,05,4585.9,309.8,539.7
2002 / 01,02,2324.0,508.6,291.5
2002 / 01,16,2333.7,96.2,154.3
2002 / 02,16,2016.9,80.9,134.3
2002 / 02,15,3746.9,701.9,495.3
2002 / 02,03,3788.7,197.1,289.9
2002 / 02,11,3815.7,669.6,546.7
2002 / 02,07,2765.6,9.8,451.3
2002 / 03,14,5068.5,525.2,582.5
2002 / 03,08,2818.6,218.9,278.3
2002 / 04,09,3284.2,221.2,314.1
2002 / 04,13,2284.7,30.3,240.9
2002 / 04,02,2368.5,432.7,269.6
2002 / 05,12,5897.8,695.7,600.5
2002 / 05,13,2367.1,7.3,246.4
2002 / 05,03,4595.6,204.4,344.4
2002 / 06,12,5538.9,710.3,625.0
2002 / 06,01,4716.0,395.8,496.6
2002 / 07,15,5220.0,666.4,
2002 / 07,13,2615.6,33.8,
2002 / 07,02,2722.5,379.2,
2002 / 08,08,3400.1,175.8,
2002 / 08,12,5465.2,601.1,
2002 / 10,15,5567.5,788.2,
2002 / 11,09,3731.0,227.6,
2002 / 11,10,4057.5,688.0,
2002 / 11,14,6176.5,481.5,
2002 / 11,11,5452.7,766.5,
2002 / 12,02,2650.8,441.5,
2002 / 12,01,5448.4,400.4,
2003 / 02,11,4368.4,457.3,
2003 / 02,13,2081.9,104.7,
2003 / 02,12,5296.5,397.7,
2003 / 02,10,3066.3,356.0,
2003 / 03,12,6586.4,703.0,
2003 / 04,16,2487.2,77.4,
2003 / 05,08,3393.4,189.3,
2003 / 05,06,3122.6,122.4,
2003 / 06,06,3124.4,90.2,
2003 / 07,10,4110.9,567.3,
2003 / 07,12,5615.2,509.1,
2003 / 08,06,2962.7,82.6,
2003 / 08,02,2652.3,378.5,
2003 / 08,08,3513.7,198.1,
2003 / 09,07,4142.4,,
2003 / 09,02,2774.6,459.0,
2003 / 11,10,3991.8,27.7,
2003 / 11,17,5449.7,327.9,
2003 / 11,18,6733.2,803.7,
2003 / 12,17,5826.9,354.9,
2003 / 12,11,5544.8,84.8,
2003 / 12,16,2625.4,98.5,
2003 / 12,07,3974.2,,
2003 / 12,01,5380.8,398.0,
2004 / 01,12,5731.9,8.7,
2004 / 01,02,2417.9,57.6,
2004 / 01,04,3404.8,139.9,
2004 / 01,09,3316.5,187.9,
2004 / 01,03,4233.4,157.8,
2004 / 01,08,2998.7,191.4,
2004 / 02,02,2304.5,207.6,
2004 / 02,01,4639.3,394.4,
2004 / 02,18,5156.0,704.5,
2004 / 02,08,2839.6,192.1,
2004 / 02,06,2362.5,188.2,
2004 / 04,04,3638.5,181.7,230.7
2004 / 04,08,3035.1,269.7,197.9
2004 / 05,07,3663.8,547.3,411.2
2004 / 05,18,6563.4,853.4,598.8
2004 / 05,04,3652.1,193.4,259.4
2004 / 06,05,5567.4,340.2,455.9
2004 / 06,02,2591.5,502.7,231.3
2004 / 06,09,3985.9,251.2,217.2
2004 / 07,16,2566.0,104.4,127.9
2004 / 08,06,2543.8,644.9,327.4
2004 / 08,14,5765.6,504.8,395.2
2004 / 08,04,3844.8,174.1,282.1
2004 / 08,08,3286.6,252.5,238.5
2004 / 09,13,2484.4,214.7,200.9
2004 / 10,05,4685.8,311.1,365.8
2004 / 10,03,4306.0,253.1,250.9
2004 / 10,10,3433.0,738.9,392.2
2004 / 11,14,5794.1,570.3,354.1
2004 / 12,05,4779.9,372.0,381.8
2004 / 12,12,6031.5,818.2,443.5
2004 / 12,10,3525.4,854.5,404.1
2004 / 12,03,4418.8,291.6,251.0
2005 / 01,10,3156.4,642.0,344.0
2005 / 01,17,4236.9,325.1,326.1
2005 / 02,15,3808.4,838.2,397.7
2005 / 02,11,4210.1,767.7,430.8
2005 / 02,06,2065.0,684.4,315.9
2005 / 03,09,3540.8,264.9,191.7
2005 / 03,13,2341.9,230.8,175.0
2005 / 03,14,5753.6,593.8,345.1
2005 / 03,03,4389.9,265.8,234.5
2005 / 04,18,5959.1,866.5,637.4
2005 / 04,15,4810.9,837.4,486.8
2005 / 04,08,3095.4,249.4,209.9
2005 / 05,11,5149.7,777.4,474.4
2005 / 06,03,4721.5,243.6,272.8
2005 / 06,06,2679.0,729.5,380.6
2005 / 07,13,2471.1,203.5,204.6
2005 / 07,08,3274.5,221.7,222.1
2005 / 07,07,3741.7,490.2,468.2
2005 / 08,18,6411.5,761.8,601.7
2005 / 08,06,2536.4,621.0,347.6
2005 / 09,15,4688.0,813.5,477.5
2005 / 09,11,5066.4,800.4,524.3
2005 / 09,04,3551.9,175.9,256.6
2005 / 10,11,5215.9,873.1,511.1
2005 / 11,01,4909.6,420.9,321.5
2005 / 12,06,2468.0,849.1,385.4
2005 / 12,02,2209.8,514.8,260.0
2006 / 01,05,4492.4,310.1,375.2
2006 / 01,12,5784.2,778.8,415.6
2006 / 01,02,2194.9,482.4,256.9
2006 / 01,03,4307.9,245.5,237.4
2006 / 02,15,3694.0,705.1,361.9
2006 / 02,11,4123.8,706.6,400.1
2006 / 02,06,2021.8,603.4,306.1
2006 / 03,15,4389.3,790.2,442.2
2006 / 03,18,5095.7,813.7,523.2
2006 / 03,12,6346.7,755.8,457.6
2006 / 03,06,2317.7,708.6,346.2
2006 / 04,17,4588.8,352.5,337.1
2006 / 05,05,5010.5,292.6,371.2
2006 / 06,11,5396.5,896.5,543.5
2006 / 06,13,2475.6,214.5,202.3
2006 / 06,12,6205.5,773.8,462.9
2006 / 07,18,6461.6,779.8,600.3
2006 / 08,17,5197.0,372.6,411.2
2006 / 08,07,3559.2,471.1,425.9
2006 / 09,06,2494.0,766.7,354.9
2006 / 10,16,2246.2,92.3,84.9
2006 / 11,10,3543.9,772.6,384.0
2006 / 11,04,3517.6,184.3,219.0
2006 / 12,08,2861.2,242.9,178.7
2006 / 12,06,2367.8,790.1,351.8
2007 / 01,04,3400.1,192.5,218.8
2007 / 01,09,3269.2,242.8,153.6
2007 / 02,04,2841.3,152.2,195.2
2007 / 03,17,4260.2,376.7,322.9
2007 / 03,15,4521.4,843.7,430.5
2007 / 03,16,2191.5,104.1,96.4
2007 / 03,08,2788.7,232.8,187.2
2007 / 04,06,2325.9,685.9,349.1
2007 / 05,17,5070.4,389.6,354.4
2007 / 06,13,2260.6,211.3,181.2
2007 / 06,10,3594.7,733.0,415.3
2007 / 06,09,3475.4,247.0,165.3
2007 / 07,05,5026.4,295.5,368.8
2007 / 07,13,2319.4,193.9,177.6
2007 / 09,15,4497.7,761.1,423.9
2007 / 10,03,4359.6,221.5,217.0
2007 / 10,11,5241.2,830.7,456.1
2007 / 11,08,2831.1,250.5,181.6
2007 / 11,01,4691.7,464.1,342.2
2007 / 11,18,5601.4,799.2,502.2
2007 / 11,06,2410.4,753.3,384.7
2007 / 11,07,3364.6,500.4,354.2
2007 / 12,10,3472.6,763.5,353.2
2008 / 01,18,4974.6,804.1,532.1
2008 / 01,17,4228.3,393.3,376.2
2008 / 02,10,2947.4,645.6,365.3
2008 / 02,01,4201.6,440.0,313.5
2008 / 02,07,2931.8,460.0,354.4
2008 / 03,10,3147.3,637.1,384.6
2008 / 03,01,4586.0,437.6,328.4
2008 / 03,02,2089.8,449.5,262.1
2008 / 04,14,4986.6,513.4,328.3
2008 / 04,06,2359.0,660.9,362.5
2008 / 05,08,2826.4,224.2,182.5
2008 / 05,01,4655.1,465.3,353.4
2008 / 06,05,4586.5,295.4,356.7
2008 / 06,12,5855.5,672.7,382.1
2008 / 06,03,4195.9,233.8,238.1
2008 / 07,06,2382.0,614.5,373.6
2008 / 07,16,2200.7,98.4,123.0
2008 / 08,05,4422.2,262.7,344.5
2008 / 08,10,3292.7,574.1,344.5
2008 / 09,09,3322.4,232.3,165.4
2008 / 09,10,3510.3,648.8,364.9
2008 / 09,05,4401.9,269.2,338.5
2008 / 09,13,2238.1,190.0,167.8
2008 / 10,02,2202.5,479.6,286.8
2008 / 11,11,4622.2,689.8,371.6
2008 / 11,09,3023.0,221.4,153.8
2008 / 11,15,4365.4,702.6,375.0
2008 / 12,13,2146.0,220.3,171.6
2008 / 12,17,4785.7,429.1,395.5
2008 / 12,15,4480.3,861.7,433.9
2008 / 12,02,2242.1,525.4,298.5
2008 / 12,04,3320.3,212.5,249.7
2009 / 01,18,4509.5,709.7,533.9
2009 / 01,15,3983.0,798.9,440.0
2009 / 01,05,3869.3,263.4,352.3
2009 / 01,14,4475.9,506.0,311.7
2009 / 01,13,1945.1,200.3,177.3
2009 / 02,06,1859.6,543.4,340.5
2009 / 02,07,2719.3,388.5,291.4
2009 / 03,08,2616.2,228.3,203.1
2009 / 04,13,2104.8,175.1,174.7
2009 / 04,04,3235.3,176.4,237.4
2009 / 04,08,2640.8,217.1,205.6
2009 / 04,10,3304.2,573.3,349.5
2009 / 04,12,6246.8,697.7,405.9
2009 / 05,08,2755.8,204.0,190.5
2009 / 05,14,4985.1,447.8,297.5
2009 / 05,17,4613.3,328.9,345.5
2009 / 06,01,4834.2,447.1,389.6
2009 / 06,04,3642.9,194.0,259.5
2009 / 06,10,3684.9,645.1,383.5
2009 / 07,05,5026.7,265.8,388.8
2009 / 08,07,3484.3,422.1,361.3
2009 / 08,15,4312.1,630.2,418.7
2009 / 09,12,6117.0,699.7,368.3
2009 / 09,01,4643.3,441.4,361.4
2009 / 10,17,4415.6,331.8,348.9
2009 / 10,14,5026.7,473.1,316.9
2009 / 12,14,4996.9,543.6,326.0
2009 / 12,04,3282.8,210.1,241.4
2009 / 12,13,2119.3,199.7,163.2
2009 / 12,06,2314.9,688.3,402.3
2010 / 03,01,5648.0,502.2,396.0
2010 / 03,09,3651.0,265.2,186.0
2010 / 03,16,2285.6,115.8,115.5
2010 / 04,10,3373.0,561.6,352.2
2010 / 04,02,2186.9,416.3,280.6
2010 / 05,01,4433.0,426.9,350.6
2010 / 05,08,2663.2,215.8,193.7
2010 / 06,05,4927.4,267.0,346.5
2010 / 08,14,4862.4,438.9,288.1
2010 / 09,04,3372.7,181.7,233.0
2010 / 09,13,2195.7,176.8,171.3
2010 / 10,01,4653.2,475.3,350.1
2010 / 10,12,5981.8,665.7,385.5
2010 / 11,18,5631.5,598.2,426.4
2010 / 11,08,2852.3,246.7,199.7
2010 / 12,13,1574.0,160.4,132.9
2010 / 12,08,2150.3,204.6,166.9
2011 / 01,16,1972.8,89.5,92.4
2011 / 01,13,2115.2,156.7,151.2
2011 / 03,01,5091.7,488.4,380.6
2011 / 04,09,3172.6,249.6,170.6
2011 / 05,10,3571.3,550.8,320.5
2011 / 05,02,2300.7,419.5,261.6
2011 / 05,06,2454.1,563.3,338.7
2011 / 05,04,3493.6,176.2,210.9
2011 / 06,03,4485.2,245.0,229.1
2011 / 06,02,2459.1,473.7,297.1
2011 / 08,09,3358.8,208.9,153.6
2011 / 09,18,5975.1,653.0,480.0
2011 / 09,16,1998.6,102.8,104.9
2011 / 10,09,3236.0,215.4,143.6
2011 / 11,15,4618.5,648.0,355.6
2011 / 11,17,4387.5,320.5,302.9
2011 / 11,18,5710.9,605.2,416.2
2011 / 12,05,4255.7,276.4,283.1
2011 / 12,13,2109.4,202.8,157.9
2012 / 01,13,2010.3,170.7,162.9
2012 / 02,06,1938.4,495.9,308.8
2012 / 02,02,2073.2,384.5,266.6
2012 / 02,09,2755.0,207.0,140.2
2012 / 05,05,4770.7,247.1,287.8
2012 / 05,04,3500.0,190.6,229.5
2012 / 06,07,3537.9,452.0,319.2
2012 / 06,01,4848.4,473.0,351.9
2012 / 06,08,2913.7,229.1,198.8
2012 / 07,14,4817.0,408.2,285.8
2012 / 07,15,4202.8,551.4,363.6
2012 / 07,04,3424.5,187.3,231.9
2012 / 08,02,2430.1,418.5,279.0
2012 / 08,11,4998.0,652.3,385.9
2012 / 08,04,3473.7,190.5,239.8
2012 / 09,09,3119.8,223.0,155.3
2012 / 09,12,5909.2,699.9,339.6
2012 / 11,01,5067.2,485.7,376.3
2012 / 11,07,3631.7,436.5,347.6
2012 / 11,12,6272.4,684.8,331.8
2012 / 11,15,8079.4,616.8,351.5
2013 / 02,06,1936.0,529.3,309.7
2013 / 02,07,2840.5,386.5,266.4
2013 / 02,08,2340.4,193.9,177.3
2013 / 03,04,2977.4,180.8,221.9
2013 / 03,18,4994.7,568.1,406.6
2013 / 03,17,3828.1,292.1,293.0
2013 / 04,09,3077.9,199.4,142.1
2013 / 04,01,4862.8,447.5,337.6
2013 / 05,15,5078.8,635.2,366.0
2013 / 05,12,6279.1,645.5,345.9
2013 / 07,17,5085.6,332.8,405.1
2013 / 07,07,3729.8,434.5,334.7
2013 / 08,11,4883.7,660.3,401.9
2013 / 09,01,4748.5,449.1,342.4
2013 / 09,07,3260.2,405.8,291.9
2013 / 10,17,4218.5,306.5,323.3
2013 / 11,03,3932.8,222.3,196.1
2013 / 11,04,3011.2,176.8,220.5
2013 / 12,04,3156.1,220.8,255.3
2014 / 01,05,4009.9,254.2,328.9
2014 / 01,08,2468.7,240.4,228.1
2014 / 02,04,2613.3,165.8,215.6
2014 / 03,10,3002.6,483.7,338.9
2014 / 04,02,2515.5,418.0,307.3
2014 / 04,12,6406.9,701.7,418.9
2014 / 04,10,3327.3,545.6,358.8
2014 / 04,04,3162.8,191.7,243.4
2014 / 05,02,2626.6,423.1,308.7
2014 / 05,08,2821.5,216.2,193.9
2014 / 06,15,4559.9,608.1,401.5
2014 / 06,03,4173.0,267.6,240.0
2014 / 06,16,1972.2,98.9,107.5
2014 / 06,01,4985.0,488.8,382.1
2014 / 08,15,4218.4,527.5,362.3
2014 / 08,17,4474.2,313.1,355.6
2014 / 08,02,2290.5,374.9,276.4
2014 / 08,18,5585.9,557.1,477.5
2014 / 08,08,2692.5,219.1,194.3
2014 / 08,16,2011.3,102.2,117.3
2014 / 10,16,1959.6,110.4,115.8
2014 / 10,13,2178.9,175.8,156.1
2014 / 10,06,2303.0,618.6,388.2
2014 / 11,15,4324.7,572.1,356.7
2014 / 12,08,2865.0,314.9,258.4
2014 / 12,02,2497.9,517.7,332.4
2015 / 01,05,3584.0,181.5,242.3
2015 / 01,10,2959.3,485.0,336.5
2015 / 01,16,1660.3,86.6,101.1
2015 / 02,08,2124.2,239.4,241.0
2015 / 03,05,4289.0,248.1,303.9
2015 / 04,13,2088.5,168.8,161.2
2015 / 04,09,2933.3,229.0,183.5
2015 / 05,12,6180.8,636.4,357.7
2015 / 05,13,2157.8,164.3,158.5
2015 / 05,14,4840.6,413.5,291.4
2015 / 05,04,3050.2,185.2,254.3
2015 / 06,07,3623.2,492.8,398.1
2015 / 06,17,4891.0,347.6,392.3
2015 / 06,06,2459.5,606.8,420.0
2015 / 07,03,4105.3,285.8,292.1
2015 / 07,10,3356.9,531.5,393.3
2015 / 08,09,2958.8,217.1,180.9
2015 / 08,07,3278.1,404.3,363.8
2015 / 08,06,2082.0,500.8,366.4
2015 / 09,18,5622.3,588.0,516.5
2015 / 09,14,5000.4,469.2,333.1
2015 / 09,08,2693.8,263.0,247.6
2015 / 10,10,3277.7,541.0,406.6
2015 / 11,18,5454.4,533.1,435.9
2015 / 11,09,2944.2,217.5,161.0
2015 / 11,05,4287.1,222.4,299.8
2015 / 11,11,4835.8,566.6,416.9
2015 / 11,13,1978.6,157.8,156.9
2015 / 11,07,3185.2,393.8,349.6
2015 / 12,10,3411.2,690.2,470.8
2016 / 01,13,1851.8,141.9,158.5
2016 / 02,06,1915.4,636.3,459.4
2016 / 02,11,4354.9,685.0,524.9
2016 / 02,01,4769.9,589.1,470.6
2016 / 02,18,4363.4,611.2,531.5
2016 / 04,03,3829.3,289.2,281.3
2016 / 04,16,1908.2,103.8,129.6
2016 / 04,05,4354.7,226.1,334.3
2016 / 04,01,5240.2,520.4,419.1
2016 / 05,10,3268.4,499.8,412.0
2016 / 05,08,2526.8,261.5,243.3
2016 / 05,12,6371.5,724.4,409.1
2016 / 06,01,5562.9,570.7,481.2
2016 / 06,06,2147.3,597.8,434.4
2016 / 06,11,5467.5,684.1,533.0
2016 / 07,04,3093.8,225.7,318.9
2016 / 07,18,5866.0,604.3,594.6
2016 / 08,07,3482.9,424.8,393.2
2016 / 09,15,4587.2,607.5,454.0
2016 / 10,07,3331.8,414.1,384.9
2016 / 11,06,2086.4,574.3,397.9
2016 / 12,06,2068.8,731.3,471.3
2016 / 12,04,2940.7,278.7,333.3
2016 / 12,13,1971.2,224.4,214.5
2017 / 01,13,1964.5,197.6,213.0
2017 / 02,06,1706.6,495.4,373.2
2017 / 02,10,2597.7,439.8,382.0
2017 / 02,04,2496.2,187.9,275.1
2017 / 03,17,3884.4,277.0,367.8
2017 / 03,03,3813.4,319.0,304.2
2017 / 04,17,4146.8,298.9,395.1
2017 / 04,04,2848.2,213.9,317.1
2017 / 05,14,5198.6,509.0,368.8
2017 / 05,01,5621.4,583.1,456.5
2017 / 06,04,3257.3,250.6,353.7
2017 / 07,12,5101.7,534.0,367.2
2017 / 07,02,2290.6,453.2,345.4
2017 / 07,11,4944.9,649.5,523.7
2017 / 07,09,3118.2,239.7,205.6
2017 / 08,01,4621.9,522.8,473.4
2017 / 08,09,3150.4,255.7,223.4
2017 / 08,06,2038.4,546.3,387.7
2017 / 09,07,3239.0,426.6,386.8
2017 / 09,14,4889.1,482.6,361.4
